Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9a31b1a02245264595961f290863cc8fdc39fc73fd3e63ff570f5e8884970122,2017-05,Essex Police,Essex Police,0.046714,51.623088,On or near ELM CLOSE,E01021744,Epping Forest 015C,Offender given a drugs possession warning
5343a6c141aeacf47d2779381bd665f10fb6ad7f37c3a1d6ec0ad58d378bea13,2017-05,Essex Police,Essex Police,0.491055,51.757758,On or near TRENCHARD CRESCENT,E01021617,Chelmsford 004B,Unable to prosecute suspect
9f4f75a4e5603aaa3f8b1d6641354b9c53b860233a87325a934f8311c0f0ee5b,2017-05,Essex Police,Essex Police,0.292024,51.520809,On or near LARKSPUR CLOSE,E01015973,Thurrock 006D,Formal action is not in the public interest
9f4f75a4e5603aaa3f8b1d6641354b9c53b860233a87325a934f8311c0f0ee5b,2017-05,Essex Police,Essex Police,0.292024,51.520809,On or near LARKSPUR CLOSE,E01015973,Thurrock 006D,Formal action is not in the public interest
575967c4a84e5206589ba69296cc5f26a4bf9427c51c99673302794cca479814,2017-05,Essex Police,Essex Police,0.474085,51.733089,On or near High Street Chelmsford,E01033140,Chelmsford 010F,Unable to prosecute suspect
6c979efe040186314daa30bf21ef2a9dfc5b020b0980a02974f18bf220a502cb,2017-05,Essex Police,Essex Police,0.470335,51.571490,On or near PRIORS EAST,E01021321,Basildon 015E,Suspect charged
12e404193fecf363810843fb5be1a109c8739a78e7339cb28c3b1d1def68e3ee,2017-05,Essex Police,Essex Police,0.915055,51.883582,On or near REBOW STREET,E01021687,Colchester 011E,Suspect charged
d3796521a6e17179e5c2aaa4ec81321bd8ec2a30c5a93b37f89631bef1ab6567,2017-05,Essex Police,Essex Police,0.470335,51.571490,On or near PRIORS EAST,E01021321,Basildon 015E,Suspect charged
62224e069b4f2325c7ab065486bc54be9366f9383385e189b8429bf4041586a6,2017-05,Essex Police,Essex Police,1.153869,51.789780,On or near Nightclub,E01022025,Tendring 016B,Formal action is not in the public interest
d3e4f89a151f9089358597a47a956211202f15ddabafd41586a02b40440d4a0b,2017-05,Essex Police,Essex Police,0.470335,51.571490,On or near PRIORS EAST,E01021321,Basildon 015E,Offender given a caution
ccec6406304bb48bfcd94745b1c392bc360e32fecc0370670f0edc46275382a9,2017-05,Essex Police,Essex Police,0.477097,51.564737,On or near COLLINGWOOD WALK,E01021324,Basildon 019C,Formal action is not in the public interest
5dcc273f31657ab99f4fd1b8cc86bbcba03b186542ce4ac018bab9c4675fc3a6,2017-05,Essex Police,Essex Police,0.428312,51.569903,On or near VIOLA CLOSE,E01021286,Basildon 016A,Suspect charged
68b87fdebeff3622bff1a85f73caa579b63165648478ae734744a8fb81e84882,2017-05,Essex Police,Essex Police,0.689093,51.553827,On or near Hospital,E01015858,Southend-on-Sea 004B,Suspect charged
845e39d2fc89396670c1a0c59eab0e681606d100ce5d547d85e7c111de12b10e,2017-05,Essex Police,Essex Police,0.485775,51.562988,On or near CLAY HILL ROAD,E01021325,Basildon 019D,Unable to prosecute suspect
c3f0683ea41a128320532a766c67ed8ca668f1ef524708c8f652d5982c05f3a8,2017-05,Essex Police,Essex Police,0.685253,51.545946,On or near TINTERN MEWS,E01015901,Southend-on-Sea 007A,Formal action is not in the public interest
4408fa33926925c9706c038accd8f23080654b213533c69456be380c4574208b,2017-05,Essex Police,Essex Police,0.475589,51.734101,On or near BOND STREET,E01033141,Chelmsford 010G,Formal action is not in the public interest
44bffbfff1ae527e933a91c06b4f1550cac04130f5c08257f4a59d8a0f2e0463,2017-05,Essex Police,Essex Police,0.475589,51.734101,On or near BOND STREET,E01033141,Chelmsford 010G,Formal action is not in the public interest
9ead33e3b06241ab01510e53e8f9a1ae7c5ed529185c8769be3a321b89f513f7,2017-05,Essex Police,Essex Police,0.120113,51.769668,On or near PENNYMEAD,E01021846,Harlow 002C,Unable to prosecute suspect
de45d39a18947cb48688a7f2edd8e0f975955dafc0b15161ffb2dc6eb00413ce,2017-05,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Offender given a caution
a56bc49efc3b4a19517c985c7ad0155328e93982ef73fa8d8a84a58a0fb68715,2017-05,Essex Police,Essex Police,0.120113,51.769668,On or near PENNYMEAD,E01021846,Harlow 002C,Unable to prosecute suspect
b186fe63b5b1be64af26d6fe44144a0b2b629e70a286bb83b4aabd0b0b4b2153,2017-05,Essex Police,Essex Police,0.354700,51.462622,On or near BROADWAY,E01016003,Thurrock 018A,Unable to prosecute suspect
e506d9461952f8887f5f704dc2810f1f2e99e2f843f6eb19d2c70839cd392aa5,2017-05,Essex Police,Essex Police,0.354700,51.462622,On or near BROADWAY,E01016003,Thurrock 018A,Formal action is not in the public interest
e506d9461952f8887f5f704dc2810f1f2e99e2f843f6eb19d2c70839cd392aa5,2017-05,Essex Police,Essex Police,0.354700,51.462622,On or near BROADWAY,E01016003,Thurrock 018A,Suspect charged
de0fbaa865e731db0c332013fbc942837d1ccf30fe28f839572d6b95c42a274c,2017-05,Essex Police,Essex Police,0.627316,51.789414,On or near HAYGREEN ROAD,E01033460,Braintree 017F,Suspect charged
32b707c99c0bf6c48940614bce4630bf6c25b8eccfdab38875bfb633f9d1b832,2017-05,Essex Police,Essex Police,0.596066,51.561094,On or near PARKFIELDS,E01021529,Castle Point 006D,Unable to prosecute suspect
b80290343daf1a274b6c0e37e7a4eea3429e2648a5ba3771323122a8a6ad48ce,2017-05,Essex Police,Essex Police,0.500600,51.568888,On or near WICKFORD AVENUE,E01021305,Basildon 013D,Unable to prosecute suspect
c3a9061ecd4baafd64fe94564dc758eb4ec8363a58cf99171689c417d3333635,2017-05,Essex Police,Essex Police,1.120830,51.775282,On or near SEA CORNFLOWER WAY,E01021988,Tendring 018A,Unable to prosecute suspect
699c716bce1bc580eeda33c57f2d9466bec9a437923230fe92a478e93abd9d44,2017-05,Essex Police,Essex Police,0.715320,51.534677,On or near Shopping Area,E01015852,Southend-on-Sea 015B,Local resolution
6a2ff0820de9e77df8cedacd06451d2d7fda98410d47f8c46eaeb451370b3882,2017-05,Essex Police,Essex Police,0.700486,51.535497,On or near MARINE AVENUE,E01015853,Southend-on-Sea 015C,Suspect charged
19596a2eea1bcd47ae2bd8968cbeb8b69f4dd64ff9f2df1de4f60dfd3b76099e,2017-05,Essex Police,Essex Police,0.138018,51.757797,On or near POTTERS FIELD,E01021834,Harlow 008B,Unable to prosecute suspect
1701f4cf0d9fa580f7074f0f38bfc4ab8935633a1bcc2571534b02cb6173fb68,2017-05,Essex Police,Essex Police,0.846480,51.881827,On or near FURROW CLOSE,E01021721,Colchester 012D,Unable to prosecute suspect
f231190deb966d7fad76e588c01bd55098d69950181e8404b29b3d0a9e1cdaa9,2017-05,Essex Police,Essex Police,0.300141,51.607441,On or near CONSORT CLOSE,E01021472,Brentwood 008C,Offender given a caution
58105bff34e098cfff9d4699be98381e78b247e73a8d34016391478a5040d234,2017-05,Essex Police,Essex Police,0.791046,51.536371,On or near ASHANTI CLOSE,E01015877,Southend-on-Sea 013B,Formal action is not in the public interest
df17060d6b458f83a610e900a68347bc03f265aa84fe07631d33b1dba97f344e,2017-05,Essex Police,Essex Police,0.310333,51.477247,On or near CASTLE ROAD,E01015951,Thurrock 017A,Formal action is not in the public interest
a015b951cccf51b06e677ebf9b6594e5f560b6cd9549ea86381edb94d7da6052,2017-05,Essex Police,Essex Police,0.920705,51.897184,On or near GRENFELL CLOSE,E01021702,Colchester 022D,Local resolution
f70df553d8ba3dfad7c7b203d34ac722e4e4fe88ab01d644853492db61cf90b4,2017-05,Essex Police,Essex Police,0.579648,51.567761,On or near CHATSWORTH,E01021512,Castle Point 004D,Local resolution
8d9e2c0dd43dc9e2a20a35d79f26aae94cd77f8ed32b98c6b670c7062aab3e61,2017-05,Essex Police,Essex Police,0.713596,51.539394,On or near Nightclub,E01015852,Southend-on-Sea 015B,Suspect charged
4b16d3359f298d7d0a4e6569c12969c894c336c6d281ad2fd35a51e5526d3361,2017-05,Essex Police,Essex Police,0.591193,51.521064,On or near HARON CLOSE,E01021484,Castle Point 011A,Unable to prosecute suspect
48081a6d271f6f623ce790d8653b82904ea1674e6226b61828c6e138c76b8f63,2017-05,Essex Police,Essex Police,1.149490,51.790419,On or near ROSEMARY ROAD WEST,E01022026,Tendring 016C,Suspect charged
a35460e56d96b028a745a6273f87707e06f05f5fb64090766410f73f119edcf6,2017-05,Essex Police,Essex Police,1.249432,51.840152,On or near HERONSGATE,E01021996,Tendring 008D,Formal action is not in the public interest
a35460e56d96b028a745a6273f87707e06f05f5fb64090766410f73f119edcf6,2017-05,Essex Police,Essex Police,1.249432,51.840152,On or near HERONSGATE,E01021996,Tendring 008D,Formal action is not in the public interest
89a2b5a4d54a69d3106d705f9c6256e1433c9ed6e1b0c06d76701b9f2abfbd5c,2017-05,Essex Police,Essex Police,1.153340,51.787393,On or near Nightclub,E01022025,Tendring 016B,Suspect charged
f1cfe14073baeab5695a500512d59315dd1d168be901777a9ac81942c60b152a,2017-05,Essex Police,Essex Police,1.154379,51.789595,On or near ROSEMARY ROAD,E01022025,Tendring 016B,Suspect charged
bafe46fbf33466f4da7a8c84d5a6297c069e61213cc0277f4072e8764e8c6e17,2017-05,Essex Police,Essex Police,1.279967,51.858705,On or near SPENDELLS CLOSE,E01022054,Tendring 006C,Formal action is not in the public interest
4e7230dc01a18cb824b1e5a57ddfc3c2322c575030491b5d65818a2c5c1e0aa5,2017-05,Essex Police,Essex Police,0.482633,51.563046,On or near DEWSGREEN,E01021323,Basildon 019B,Formal action is not in the public interest
0f0d2effdee7d4d45258cf2568ebac0bbb7a2dcdf2aa51df5523b3a242dda5a0,2017-05,Essex Police,Essex Police,0.644431,51.948146,On or near BOIS HALL GARDENS,E01021390,Braintree 006B,Formal action is not in the public interest
b6b253e8997d3ed2b74abd402f4ef317172a7ae3d237367304d38f04ea49a625,2017-05,Essex Police,Essex Police,0.463732,51.721418,On or near Petrol Station,E01021556,Chelmsford 012A,Formal action is not in the public interest
75039eb4981a741b3c9bf711a8a88bf20a72b8c1699d6a692d827d89479ec337,2017-05,Essex Police,Essex Police,0.924147,51.896694,On or near GORING ROAD,E01021703,Colchester 022E,Unable to prosecute suspect
9ab638c613b86323dd229a064a15d25d21387cdd156f938a485b6857247e9851,2017-05,Essex Police,Essex Police,0.362142,51.873127,On or near MARKET PLACE,E01022069,Uttlesford 008D,Local resolution
05223acb39c23ccbf31f731323a25a26175b17eeeace8f56d38f5b90db22ccf9,2017-05,Essex Police,Essex Police,0.346604,51.630974,On or near BROOKFIELD CLOSE,E01021448,Brentwood 003A,Suspect charged
f0002e161aa2c2d5e08f3cfbda17b562ed72dbbd03d270dc44cc5ddd26eb6596,2017-05,Essex Police,Essex Police,0.747579,51.532280,On or near COLBERT AVENUE,E01015889,Southend-on-Sea 016A,Formal action is not in the public interest
f0002e161aa2c2d5e08f3cfbda17b562ed72dbbd03d270dc44cc5ddd26eb6596,2017-05,Essex Police,Essex Police,0.747579,51.532280,On or near COLBERT AVENUE,E01015889,Southend-on-Sea 016A,Suspect charged
ebccef1657334297155b5385473f70a513912c3c44dbb14e2cc66bd6e7902885,2017-05,Essex Police,Essex Police,0.478121,51.568960,On or near HELPESTON,E01021320,Basildon 015D,Formal action is not in the public interest
d72c23c6c5b85320346fdcb09a7999fe24d5884bb618ee3e63d0707b791b926e,2017-05,Essex Police,Essex Police,0.284490,51.487772,On or near Shopping Area,E01016011,Thurrock 015B,Local resolution
f67cab1d8b94f9d1aa6e569729d3e0ac4a21bd1c135579cf18a0495e13c5d765,2017-05,Essex Police,Essex Police,0.489949,51.723419,On or near Supermarket,E01021563,Chelmsford 014B,Suspect charged
399028036b0c82b8cf2b1fcb0ba6e27e2330bcfc5961184f8ffa5e1ee846946b,2017-05,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Formal action is not in the public interest
b2bce566ff815d469a5d7d8defd2952ca94cf45bbabb9caae50ed34d12240353,2017-05,Essex Police,Essex Police,0.875889,51.875157,On or near BOADICEA WAY,E01021713,Colchester 015C,Unable to prosecute suspect
127dd92f224a730476aa1927bbffa423be4346fc8a9c2d1c00115dabbc40a4dd,2017-05,Essex Police,Essex Police,0.477127,51.723034,On or near Supermarket,E01021583,Chelmsford 015C,Suspect charged
21af4036fa96d74720e587a492d15c3ac8930e946d4cd4e120474c4fc25cfe93,2017-05,Essex Police,Essex Police,0.472257,51.733569,On or near Shopping Area,E01033141,Chelmsford 010G,Suspect charged
21bc20b1b87607f3468452a0af7ba09ccf1baa483a9d29adf5b1a644d01b565b,2017-05,Essex Police,Essex Police,0.896245,51.888706,On or near HEAD STREET,E01021649,Colchester 007D,Local resolution
43d045259cfa37bc1ce6831123627b24e0912fba4964a3afbbc6304b328edc77,2017-05,Essex Police,Essex Police,0.072575,51.656365,On or near HILLYFIELDS,E01021779,Epping Forest 011F,Suspect charged
76435f0db61d508fe34ccdd4ce41718b76bac6934df810f0c5c7c4ca1564fa02,2017-05,Essex Police,Essex Police,0.599190,51.576161,On or near Petrol Station,E01021531,Castle Point 002E,Local resolution
be7dae0b183bca5f159df41087409b423fb02ea2730ba9c5b6df7df2c5bb4ac7,2017-05,Essex Police,Essex Police,1.235086,51.929753,On or near RAYHAVEN,E01022028,Tendring 004F,Unable to prosecute suspect
21677c878b43725a783c84af574443a17a56dd201e1da4078e5eff8b3384e04f,2017-05,Essex Police,Essex Police,1.249432,51.840152,On or near HERONSGATE,E01021996,Tendring 008D,Unable to prosecute suspect
f01f037e686c7544f7a2a6dae5226a9b441df7ba65bde88d764b678d78e4b937,2017-05,Essex Police,Essex Police,0.806652,51.881660,On or near BELLINGHAM DRIVE,E01021654,Colchester 010A,Unable to prosecute suspect
95cbc1991e657dc49fff8d90b99876b59a0b4126fb0d6af90fc0ec8fbf8dded4,2017-05,Essex Police,Essex Police,0.908727,51.885511,On or near MAGDALEN STREET,E01021686,Colchester 011D,Unable to prosecute suspect
28b3dd2c0659461a83c586e5432472eb76b76039208294a78777bd8b31278cbe,2017-05,Essex Police,Essex Police,0.700538,51.544174,On or near SALISBURY AVENUE,E01015896,Southend-on-Sea 010B,Unable to prosecute suspect
2f32407f3fa5f8155688c3bce099395d3effa1eb33ee43b50d7baa3156948238,2017-05,Essex Police,Essex Police,0.636446,51.807205,On or near BELLFIELD CLOSE,E01021417,Braintree 015B,Unable to prosecute suspect
2f32407f3fa5f8155688c3bce099395d3effa1eb33ee43b50d7baa3156948238,2017-05,Essex Police,Essex Police,0.636446,51.807205,On or near BELLFIELD CLOSE,E01021417,Braintree 015B,Unable to prosecute suspect
5dc5e24f759de1146bcf62875dce72a5949814afc1435ebb8c0a7f1fc27951d7,2017-05,Essex Police,Essex Police,0.420706,51.586715,On or near KINGS ROAD,E01021263,Basildon 010C,Unable to prosecute suspect
0eb3050f53d404df783efd9c866924f39d1d110c71479238841f00c3efcbfd0a,2017-05,Essex Police,Essex Police,0.456512,51.570458,On or near Shopping Area,E01021318,Basildon 015C,Formal action is not in the public interest
a6ad6526ed913e0d32ca78afae8e0149b9d20162fe248b1d5550d1fffbb1e9de,2017-05,Essex Police,Essex Police,0.630094,51.801007,On or near Supermarket,E01021428,Braintree 015F,Local resolution
78a9073397333c2d787ebea2f75f1bfeff6a475dfe3c025195f0bd7d2fd50529,2017-05,Essex Police,Essex Police,0.114909,51.764987,On or near SECOND AVENUE,E01021846,Harlow 002C,Suspect charged
77cca92b07b687a80d3676fb876fcc608847129ae8e064f92004c198db136a62,2017-05,Essex Police,Essex Police,0.477914,51.563560,On or near SOUTH COLNE,E01021323,Basildon 019B,Formal action is not in the public interest
1a017cda9b99a9c7882a3de118ab5d73963bf8b83d084a96a81bc548e5657ba7,2017-05,Essex Police,Essex Police,0.323992,51.477085,On or near Shopping Area,E01015954,Thurrock 017D,Formal action is not in the public interest
36f7e44237b640f90c051f5b9a3daf3e3fbfb15ff7e8bc0e623cf01e58627b93,2017-05,Essex Police,Essex Police,0.483628,51.742295,On or near ARBOUR LANE,E01021622,Chelmsford 007C,Suspect charged
376fc12f60985cf04a17f550453c4f6f2116099474b15ec1eed6d98fddcbb988,2017-05,Essex Police,Essex Police,0.000786,51.685766,On or near RUE DE ST LAWRENCE,E01021818,Epping Forest 009C,Suspect charged
376fc12f60985cf04a17f550453c4f6f2116099474b15ec1eed6d98fddcbb988,2017-05,Essex Police,Essex Police,0.000786,51.685766,On or near RUE DE ST LAWRENCE,E01021818,Epping Forest 009C,Suspect charged
b9bf90d5c58d94ee9e07e83f58fec6b405e07654012d69fa7aa48f69bdde9410,2017-05,Essex Police,Essex Police,0.487915,51.717500,On or near THE RIDINGS,E01033145,Chelmsford 014G,Formal action is not in the public interest
b9bf90d5c58d94ee9e07e83f58fec6b405e07654012d69fa7aa48f69bdde9410,2017-05,Essex Police,Essex Police,0.487915,51.717500,On or near THE RIDINGS,E01033145,Chelmsford 014G,Suspect charged
6ceae01b42293147de495e689155b18bea5912b20fa9732db0765d620c96b6cc,2017-05,Essex Police,Essex Police,1.132492,51.792510,On or near SYCAMORE WAY,E01022032,Tendring 015E,Unable to prosecute suspect
66e77cd346dfe7e70d6c6ae1ba3e6564bddfcb0da26a4c432b2170b90204df64,2017-05,Essex Police,Essex Police,0.054524,51.632214,On or near PENTLOW WAY,E01021742,Epping Forest 015A,Local resolution
c14cd80c4f5e44bb6f974da5939f0c372be7ea6b64d0a999a466b881999f79af,2017-05,Essex Police,Essex Police,0.466345,51.729781,On or near STAPLEFORD CLOSE,E01021582,Chelmsford 010D,Unable to prosecute suspect
748391d0de9cf98a653305a87979f9e0abb2aeaf65fb45263f16b3056ec18b51,2017-05,Essex Police,Essex Police,0.899183,51.910173,On or near Hospital,E01021682,Colchester 004D,Unable to prosecute suspect
c30502b658f1293aaad8af4a982802afe117e6b0302723f7e9f90c059de8934a,2017-05,Essex Police,Essex Police,0.419912,51.483975,On or near CLYDE,E01015949,Thurrock 013C,Formal action is not in the public interest
8faeaee8171e7fbccdeb399983ded2dd35b9ea1e60cfd8395d2dfef33f456095,2017-05,Essex Police,Essex Police,0.637645,51.798671,On or near LAWN CHASE,E01021415,Braintree 017A,Local resolution
57479de72aae0d0a4e7c4d87e19c1be578ae363825e69d518a0e993e563edcbb,2017-05,Essex Police,Essex Police,0.443074,51.747003,On or near CHIGNALL ROAD,E01021598,Chelmsford 003C,Suspect charged
004c02d4cb26a4be1f666dfd37151e862637c48c1261d510b1970adf67172b53,2017-05,Essex Police,Essex Police,1.147091,51.794693,On or near KEY ROAD,E01021968,Tendring 017A,Unable to prosecute suspect
e9536b96843f8c5dede2d28e75e47eadbe0b96c45e8e235ded695efde4f4960e,2017-05,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Suspect charged
d37bae1b365f1cd059ccfa2f8beaf2430eb60557e88d3cde19dccb66c4b709ca,2017-05,Essex Police,Essex Police,0.110187,51.752320,On or near THE READINGS,E01021861,Harlow 010E,Unable to prosecute suspect
7a4177811f5ad470f31024f853cc4125344d8dda2d81f17451547a691e8be03f,2017-05,Essex Police,Essex Police,0.096056,51.768166,On or near SOUTH GATE,E01021868,Harlow 007B,Suspect charged
586f4b7161d4f6866c87460dc36e2b2e12528e5f933984dd477796b565469763,2017-05,Essex Police,Essex Police,0.509855,51.574994,On or near RECTORY ROAD,E01021304,Basildon 013C,Unable to prosecute suspect
0260379044e7965b8eba560a893e70c87fa79eabbfd1f6a06690b501d7f403dc,2017-05,Essex Police,Essex Police,1.134636,51.799370,On or near RUATON DRIVE,E01022023,Tendring 015A,Suspect charged
6246eaa33fbae4352a6ba04bb9114c853696bbaffa5d993d24cc54efb60c7f8d,2017-05,Essex Police,Essex Police,0.480314,51.575047,On or near CURLING WALK,E01021270,Basildon 012D,Local resolution
2bd8f8db46dda4738ddaf196cf711ca45c1b96b1a8cc383a675dd1ea4280f53c,2017-05,Essex Police,Essex Police,0.622101,51.807499,On or near SAMPHIRE CLOSE,E01021425,Braintree 016B,Suspect charged
b00950be86b6fcb721e10d45690011804f1683cb5b139e6bd03ce7d25ec97210,2017-05,Essex Police,Essex Police,0.592767,51.710142,On or near CAPONS LANE,E01021570,Chelmsford 016D,Offender given a drugs possession warning
ceb363aa326ba83a65964517cde8b727eff48eb1884ace3001aa6b5de9f2b1e7,2017-05,Essex Police,Essex Police,0.480314,51.575047,On or near CURLING WALK,E01021270,Basildon 012D,Local resolution
837c443916a84914a24ad9864567dab6134e827b60aac222a5a51737dd18a6b0,2017-05,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Local resolution
c1d8637b97ac2aaa4a6000cf30a5bca2022c8c477d1f519fa07a2ec9035534ea,2017-05,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Local resolution
22cce63bcc094c27073d21db1dcabd348fa0a36f5d024800940c24af8bfef171,2017-05,Essex Police,Essex Police,0.792209,51.880520,On or near FRANCIS COURT,E01021678,Colchester 010E,Unable to prosecute suspect
ce3877d2ec408021059dc0f32d499940f5f8c50aa0b80b44369bcc0a2ff4aecc,2017-05,Essex Police,Essex Police,0.137720,51.773566,On or near PETAL LANE,E01021857,Harlow 001D,Formal action is not in the public interest
93c85fc24315a6c5723f2f126a983f74baac6c3028f1605c821731a4957b4da0,2017-05,Essex Police,Essex Police,1.153340,51.787393,On or near Nightclub,E01022025,Tendring 016B,Formal action is not in the public interest
6b91567e45bd2d02111124a3951260ed89d19efecc956710059738aa7d0f7aca,2017-05,Essex Police,Essex Police,1.163038,51.846970,On or near HARWICH ROAD,E01021974,Tendring 007B,Unable to prosecute suspect
4c5c22ebd2d14b041a8dcbf448529484ac840a725b169e48ceb35959e78ade77,2017-05,Essex Police,Essex Police,0.508419,51.568568,On or near DOVER WAY,E01021315,Basildon 018C,Formal action is not in the public interest
350d13f0c22d12cd5c9e9fa36a3b2f208c70a4d13a2d0c07480033aefbf235a4,2017-05,Essex Police,Essex Police,0.335082,51.474283,On or near MAPLE ROAD,E01015962,Thurrock 016E,Formal action is not in the public interest
51f6dc2c7ec15024d120bdf390718d8f5bbc53eb829bf308d44cca0f9c49e8ff,2017-05,Essex Police,Essex Police,-0.003963,51.686008,On or near PARADISE ROAD,E01021818,Epping Forest 009C,Unable to prosecute suspect
d38c5c1915e176474162e454bc598ce8a75cd96da0255af93de3d54db56c7a7d,2017-05,Essex Police,Essex Police,0.322759,51.475778,On or near HIGH STREET,E01015954,Thurrock 017D,Suspect charged
d38c5c1915e176474162e454bc598ce8a75cd96da0255af93de3d54db56c7a7d,2017-05,Essex Police,Essex Police,0.322759,51.475778,On or near HIGH STREET,E01015954,Thurrock 017D,Suspect charged
968e13c63b10db4072a22b518d8b1e90f70dddb212008060ce73cd606274d10a,2017-05,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Local resolution
937fbaad695a385e63b3e86128e7a4346392a61f5281abfccffb212f6666abca,2017-05,Essex Police,Essex Police,0.047691,51.641892,On or near NAFFENTON RISE,E01021782,Epping Forest 014C,Suspect charged
e9d76668c8579b35324f23cf79915d7d517ea2547a81be001b7716c8d2f6b891,2017-05,Essex Police,Essex Police,0.254456,51.498866,On or near NEW MALTINGS,E01015921,Thurrock 015A,Offender given a caution
c2eff5d9c7aa95b165d16a2d229b441f056ed45b9e122395a73ffd5b8a008e10,2017-05,Essex Police,Essex Police,0.049511,51.641546,On or near ALGHERS MEAD,E01021782,Epping Forest 014C,Formal action is not in the public interest
c2eff5d9c7aa95b165d16a2d229b441f056ed45b9e122395a73ffd5b8a008e10,2017-05,Essex Police,Essex Police,0.049511,51.641546,On or near ALGHERS MEAD,E01021782,Epping Forest 014C,Formal action is not in the public interest
a400e7470d83a3a85b36ba3787873b1e876c881616b9050eb676aebac7303a02,2017-05,Essex Police,Essex Police,0.924294,51.881725,On or near HATCHER CRESCENT,E01021685,Colchester 011C,Suspect charged
249a15aeb32a8462a333b3b85c0337312fabecb1dce7bd20fbbc348c8881ff40,2017-05,Essex Police,Essex Police,0.866525,51.875737,On or near WILKIN COURT,E01021689,Colchester 014A,Suspect charged
730328ff46fa3c226214ffff76bef54fb6b82f5502d6bc845e9f7ed2f7d21d49,2017-05,Essex Police,Essex Police,0.477914,51.563560,On or near SOUTH COLNE,E01021323,Basildon 019B,Suspect charged
fc85af8ea722057254b634c7f9f2a83b68c803e888c056bd84db2cadce07fe9b,2017-05,Essex Police,Essex Police,0.749042,51.806757,On or near GORSE LANE,E01021725,Colchester 020C,Formal action is not in the public interest
565a8838a403a8587b481208b67d743d400ae3f9f4f3e8b3ea91d7b200b51db1,2017-05,Essex Police,Essex Police,0.296849,51.526155,On or near WILSMAN ROAD,E01015971,Thurrock 006B,Suspect charged
4bb1d2416ef653569d98af7c31ef91b99e3562d563b7d21068a2bbb824775fd4,2017-05,Essex Police,Essex Police,0.376034,51.475034,On or near BIGGIN LANE,E01015950,Thurrock 013D,Unable to prosecute suspect
251a160f133c1ee5cb4f8c7246ae5b890ba0c9526ebe682cb900fb1d837fcaab,2017-05,Essex Police,Essex Police,0.786734,51.544622,On or near CAVERSHAM AVENUE,E01015879,Southend-on-Sea 013D,Suspect charged
a31741a779c0cf2c2a68babe424cb5763d8ddb5d779cc0e4d7d13469a08e1418,2017-05,Essex Police,Essex Police,0.730798,51.540290,On or near Petrol Station,E01015844,Southend-on-Sea 014F,Local resolution
fe08844e27f79be72d9e8216f16cef03b54ec79d2805ce8a25a0a3a8f2abbc80,2017-05,Essex Police,Essex Police,0.473646,51.564414,On or near SWAN MEAD,E01021324,Basildon 019C,Suspect charged
63823a168c5e92d6b3ff52aba586fed71bd58c8480fff111e2ffd91576ab4924,2017-05,Essex Police,Essex Police,0.474285,51.741251,On or near Further/Higher Educational Building,E01021574,Chelmsford 010A,Offender given a caution
15f65f63e2a4e12d0bd5a12331637e714bcfa3a44e2f0ebb7976e6b11d1cceeb,2017-05,Essex Police,Essex Police,0.475608,51.727832,On or near MANOR ROAD,E01021579,Chelmsford 012C,Offender given a drugs possession warning
87b97f05ed5e54e73b6fa72670e32480752411c874c68084afc7ac545cb36842,2017-05,Essex Police,Essex Police,0.087894,51.749895,On or near PLOYTERS ROAD,E01021859,Harlow 010C,Suspect charged
92ae84e7b11c03634b7eaa0f2cfc8eefce8a23cafef714fd0a016ce189bc204b,2017-05,Essex Police,Essex Police,1.146196,51.789968,On or near Supermarket,E01022038,Tendring 017E,Suspect charged
d7e02ecc9bac6fb7a868c277dd8175f922c44480f3ddcfbcee797134ce060a33,2017-05,Essex Police,Essex Police,1.235086,51.929753,On or near RAYHAVEN,E01022028,Tendring 004F,Unable to prosecute suspect
311f10fba21adff12fed935c91c1dfc0a930789eb7ff657be0b4729d104f0cc2,2017-05,Essex Police,Essex Police,0.719983,51.545398,On or near NORTH AVENUE,E01015898,Southend-on-Sea 010D,Local resolution
d2812420a0889257dfda37bb226c5a85791686dc80d0d6add20023f141b5e9f7,2017-05,Essex Police,Essex Police,0.657336,51.550791,On or near MANCHESTER DRIVE,E01015821,Southend-on-Sea 005B,Suspect charged
06e1c62c9bbddca38e1f75b753422a114d18bad8a075cc1bbd40389a6df54c87,2017-05,Essex Police,Essex Police,1.235086,51.929753,On or near RAYHAVEN,E01022028,Tendring 004F,Unable to prosecute suspect
06e1c62c9bbddca38e1f75b753422a114d18bad8a075cc1bbd40389a6df54c87,2017-05,Essex Police,Essex Police,1.235086,51.929753,On or near RAYHAVEN,E01022028,Tendring 004F,Unable to prosecute suspect
