Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e920f0b7f161fcc89cce1a089a4052ff00d1484ca2eb40e05443aaa7a2deaff1,2019-07,South Wales Police,South Wales Police,-3.793582,51.601889,On or near PENTYLA-BAGLAN ROAD,W01000889,Neath Port Talbot 015A,Investigation complete; no suspect identified
afa1554b01afeb15b610c5bc44ce8c84fe88b772a12c21dfb0ba9260fa808f83,2019-07,South Wales Police,South Wales Police,-3.774587,51.588752,On or near RICE STREET,W01000952,Neath Port Talbot 018D,Investigation complete; no suspect identified
c82fd3d9041688a004fb2013974b9152d2474a4d0f41dec9757e90c93fe76fbd,2019-07,South Wales Police,South Wales Police,-3.817935,51.669990,On or near LON BRYNTEG,W01000907,Neath Port Talbot 007B,Investigation complete; no suspect identified
e29985dd21f9d8f01a35d854a8b2eaf85b41db267a912e635231810f1350fd4c,2019-07,South Wales Police,South Wales Police,-3.270986,51.470992,On or near PANTEG CLOSE,W01001745,Cardiff 043D,Investigation complete; no suspect identified
ca9cf5469af2259ebafde5261b42fe87be000857826560c90249791ecd933dc9,2019-07,South Wales Police,South Wales Police,-3.193634,51.465736,On or near Further/Higher Educational Building,W01001759,Cardiff 046A,Investigation complete; no suspect identified
6be5cda4682733d9433516dcc9e3f838a8b5eeeb230b600a78854054ad67a023,2019-07,South Wales Police,South Wales Police,-3.181439,51.476820,On or near Sports/Recreation Area,W01001939,Cardiff 032F,Investigation complete; no suspect identified
dc20b250bfbf565f09d9af9333fd82f925a13f9675c434021dd3c9ea018493c5,2019-07,South Wales Police,South Wales Police,-3.924325,51.664068,On or near GLANTAWE STREET,W01000812,Swansea 008C,Investigation complete; no suspect identified
6b478358184eeb0c612402b4330639e5b5fb31c1be66778d71c0aab3e6526483,2019-07,South Wales Police,South Wales Police,-3.758736,51.571554,On or near KNOX STREET,W01000932,Neath Port Talbot 019A,Investigation complete; no suspect identified
581dbbce0648e507fd761f2af4fd9c40090a9c7c2f6eb2550638135dc658f39f,2019-07,South Wales Police,South Wales Police,-4.054811,51.659213,On or near WAUN ROAD,W01000877,Swansea 007E,Investigation complete; no suspect identified
7a6cb71ae294fb72fad58ccc58fbafb94b4cf2ce2dd097e1af2df754a43040b0,2019-07,South Wales Police,South Wales Police,-3.256449,51.468532,On or near LON-YR-EFAIL,W01001705,Cardiff 045C,Investigation complete; no suspect identified
000bdf71a045ac0bafeaac014ff6ad768d2d04b8ab19bfff62b7494959772aba,2019-07,South Wales Police,South Wales Police,-3.140365,51.525010,On or near CLOS Y GELYN,W01001816,Cardiff 009B,Investigation complete; no suspect identified
f455e82b90526ad4f342ca6bda20a6f21ab673366016d811eb38110ea19466d9,2019-07,South Wales Police,South Wales Police,-3.174061,51.477749,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
71e33bc4cc38ab5760ea099a2e2e9b0d79b762cd0c87389146197e03f6816c7c,2019-07,South Wales Police,South Wales Police,-3.238950,51.484760,On or near MILL PLACE,W01001746,Cardiff 041D,Investigation complete; no suspect identified
24839d585b665222b24d296319437f2847b9312e4c5860965722a1d3070b7505,2019-07,South Wales Police,South Wales Police,-3.340232,51.764362,On or near COEDCAE ROW,W01001297,Merthyr Tydfil 002C,Investigation complete; no suspect identified
3a25bc1acafbbe436dc11f0bf9c2c97fcac615b155c3323211ea39d944bb5b82,2019-07,South Wales Police,South Wales Police,-3.808968,51.597714,On or near HEOL COVE,W01000958,Neath Port Talbot 016B,Investigation complete; no suspect identified
e9d510e88aee50710742628e2ff4947b3c8847ad3ae86f34004a8f7aa252b729,2019-07,South Wales Police,South Wales Police,-3.851445,51.644873,On or near Sports/Recreation Area,W01000917,Neath Port Talbot 010F,Investigation complete; no suspect identified
26134782f0fd7ac503db337dc7c0200c9dcf1519b59f29c3bdbd717f976e9ff3,2019-07,South Wales Police,South Wales Police,-3.181198,51.464162,On or near LUDLOW CLOSE,W01001762,Cardiff 046D,Investigation complete; no suspect identified
5fd011607d4d576f4de3f9349787d93099fca2a6addf5c3f276cc94ceaef2a35,2019-07,South Wales Police,South Wales Police,-3.281579,51.394768,On or near Parking Area,W01001059,The Vale of Glamorgan 015A,Investigation complete; no suspect identified
d907143288f5643eb7510f1e60a887e72dc2685eeb9f3fb00375df69cc984320,2019-07,South Wales Police,South Wales Police,-3.379668,51.747919,On or near Parking Area,W01001315,Merthyr Tydfil 004D,Investigation complete; no suspect identified
9c669ed44e972c880f3a1fb3839d820790712498ebce63d7e026f1179cf88012,2019-07,South Wales Police,South Wales Police,-3.876441,51.804061,On or near STRYD Y PARC,W01000931,Neath Port Talbot 020E,Investigation complete; no suspect identified
2f4da6d468cb66eb834ee4b32fc425b0f016adc520bd3e70a02f4f179632e0da,2019-07,South Wales Police,South Wales Police,-3.820138,51.651000,On or near Sports/Recreation Area,W01000937,Neath Port Talbot 013E,Investigation complete; no suspect identified
41e3324af9a01b9013606933435192b4872d994bac7edbfbdda3f29913309fef,2019-07,South Wales Police,South Wales Police,-3.946920,51.618374,On or near PLYMOUTH STREET,W01001955,Swansea 025F,Investigation complete; no suspect identified
221cd89b0f8b0e5ddd624b62d3fb8b146e7c58ffeebf2dffc26b688ea6b52a4e,2019-07,South Wales Police,South Wales Police,-3.095242,51.521816,On or near CLOS-YR-ONNEN,W01001880,Cardiff 013B,Investigation complete; no suspect identified
7cebe42f61057ae469ddb1eefb023dab35415ea2fe38110466d75a834bbf09b4,2019-07,South Wales Police,South Wales Police,-3.578461,51.505328,On or near QUEEN STREET,W01001021,Bridgend 014A,Investigation complete; no suspect identified
e11f770b62ec90322bebd43433aa8911dbcf5c90ed72046d1bd98b3a431e56e5,2019-07,South Wales Police,South Wales Police,-3.462647,51.585088,On or near HEOL GLYNCOCH,W01001179,Rhondda Cynon Taf 023B,Investigation complete; no suspect identified
f0d6dcca8c3c5e019b98fa441e2bc54f8a76040c6543cffb903e21bcf521ad04,2019-07,South Wales Police,South Wales Police,-3.686323,51.483333,On or near ST ANNE'S CRESCENT,W01001030,Bridgend 019B,Investigation complete; no suspect identified
5638a2a20053ec39d3b394777e5a35520c4d6bf45a4475890f460cd3086cb013,2019-07,South Wales Police,South Wales Police,-4.024587,51.644190,On or near Park/Open Space,W01000759,Swansea 012A,Investigation complete; no suspect identified
543e5401d74431356b32633082ae3a272e253472e0dd7bc1eb4bae10be788024,2019-07,South Wales Police,South Wales Police,-3.939532,51.619260,On or near WIND STREET,W01001938,Swansea 025E,Investigation complete; no suspect identified
956c13f806b8b0bebc8a95324acea647ee6cca463f95f691118ddc71fadae89f,2019-07,South Wales Police,South Wales Police,-3.243421,51.495584,On or near KERRIGAN CLOSE,W01001748,Cardiff 027B,Investigation complete; no suspect identified
b62e3f33b72f2b776ff6fac43049ccdb577f0d24aff9d33fe1d36447db2a871e,2019-07,South Wales Police,South Wales Police,-4.037452,51.686421,On or near PLAS ROAD,W01000842,Swansea 005D,Investigation complete; no suspect identified
bae550402671d7b9cee0af03c089cd8a0c7c1f0c4224f197b977374ef212481f,2019-07,South Wales Police,South Wales Police,-3.872875,51.664388,On or near GELLI GARDENS,W01000801,Swansea 006D,Investigation complete; no suspect identified
7346abdba1a9ec7532334eea0130a751e94b0e51915cfe8b1d177ce56ddc05bb,2019-07,South Wales Police,South Wales Police,-3.712226,51.478174,On or near WEST DRIVE,W01001046,Bridgend 018C,Investigation complete; no suspect identified
9a62cf6828a388938a37d4402f771a5249f6bce74c5b6df5888b0ec90c35eafa,2019-07,South Wales Police,South Wales Police,-3.212407,51.522201,On or near LON FACH,W01001851,Cardiff 012D,Investigation complete; no suspect identified
3373aa4738b287e1f8477e405541becf80c24be8c76d292898d548291dc4c78a,2019-07,South Wales Police,South Wales Police,-3.192704,51.485833,On or near Sports/Recreation Area,W01001861,Cardiff 034D,Investigation complete; no suspect identified
9723b57a8b5d3da8e1480e4b6e04b11357867205df1a2cac95f73c56a0ebab28,2019-07,South Wales Police,South Wales Police,-3.162794,51.504099,On or near TY-GWYN CRESCENT,W01001821,Cardiff 024A,Investigation complete; no suspect identified
7a5328ac2ea5bfd07a27b2b7c74c898fead69c48d6af6dca977c701aba36f5fd,2019-07,South Wales Police,South Wales Police,-3.637082,51.643984,On or near PENDERYN ROAD,W01000921,Neath Port Talbot 011B,Investigation complete; no suspect identified
50ff19ebd9cf51cc0aa373a16e653009c41e749cef546777a854309b679d6772,2019-07,South Wales Police,South Wales Police,-3.937728,51.618957,On or near SOMERSET PLACE,W01001938,Swansea 025E,Investigation complete; no suspect identified
25e55291f3e851d35992af81481906a9b6a585dd3cde8e601339416ca56d47da,2019-07,South Wales Police,South Wales Police,-3.983573,51.606231,On or near Park/Open Space,W01000861,Swansea 027D,Investigation complete; no suspect identified
a79bafcfe4a4c3d46a797d442dae25532be5029319821ddbfe74919106aedd9f,2019-07,South Wales Police,South Wales Police,-3.896997,51.648174,On or near BRYN MORFA,W01000740,Swansea 014C,Investigation complete; no suspect identified
3ce1beb5f3cdbc7038fe189dd609d33e154d8a5d1f5573465365d7670e27efcf,2019-07,South Wales Police,South Wales Police,-3.229229,51.508322,On or near Parking Area,W01001789,Cardiff 023E,Investigation complete; no suspect identified
a8c36278cbbed446e233a888453e9c015804c4b5f011351cbd09df3538d7e104,2019-07,South Wales Police,South Wales Police,-4.101290,51.641898,On or near STATION ROAD,W01000829,Swansea 018C,Investigation complete; no suspect identified
cfb4893a63cee5b9d7134a2a934cd77eccd830768e9efe54bfd68c9767a58d53,2019-07,South Wales Police,South Wales Police,-4.040528,51.690801,On or near WOODCOTE GREEN,W01000842,Swansea 005D,Investigation complete; no suspect identified
12758f7f7fc7ad50da15af6766591a996c60cff3f154775660db2b9fe3147778,2019-07,South Wales Police,South Wales Police,-4.012171,51.639619,On or near ROSEWARNE CLOSE,W01000756,Swansea 017B,Investigation complete; no suspect identified
ccf72c011379baba34b70342f7adc9c802ac3c07aef3539aae688f843e9b12e2,2019-07,South Wales Police,South Wales Police,-3.264925,51.474115,On or near PENMARK ROAD,W01001744,Cardiff 043C,Investigation complete; no suspect identified
9899baa57992273051445b333a18a47379bf8c2c027fa5db1fbe67c7062cc3de,2019-07,South Wales Police,South Wales Police,-3.850778,51.724590,On or near BRONYWAWR,W01000948,Neath Port Talbot 004D,Investigation complete; no suspect identified
fe790a100116c11ecb52cf37b4dea72bcb342f2c82b40e12aa2cae340da370bc,2019-07,South Wales Police,South Wales Police,-3.178576,51.478594,On or near Nightclub,W01001941,Cardiff 032G,Investigation complete; no suspect identified
ae2954cacc8b5529cf452830bd378ff4a253657c7968ef2c5cd97ab358aee2a9,2019-07,South Wales Police,South Wales Police,-3.354151,51.767035,On or near HOULSON STREET,W01001297,Merthyr Tydfil 002C,Investigation complete; no suspect identified
1af3a58b5c42a37b76c34b11447d401d0032cba18c99ce4943282f56d50dead4,2019-07,South Wales Police,South Wales Police,-3.182745,51.476106,On or near WOOD STREET,W01001856,Cardiff 042B,Investigation complete; no suspect identified
af90cd2de269130a918d618ef3c56958e93e972e9ba6b9244e0bcff5add27e76,2019-07,South Wales Police,South Wales Police,-3.130884,51.538544,On or near BECK COURT,W01001842,Cardiff 003B,Investigation complete; no suspect identified
7f95b0bf01179bfab8582a10739f13a4a28f98ca3cabc474a9cac80f8f95f9b6,2019-07,South Wales Police,South Wales Police,-3.118628,51.521506,On or near MINEHEAD ROAD,W01001802,Cardiff 007A,Investigation complete; no suspect identified
eedb73bab9f41778a19ba41807e3a1e6b981545f8e3d853412cbfaef1282753d,2019-07,South Wales Police,South Wales Police,-3.186258,51.461656,On or near YORK PLACE,W01001762,Cardiff 046D,Investigation complete; no suspect identified
e87fcec038da066321d0b15641c9c48494c836402f00ce69be9c2411db24d75e,2019-07,South Wales Police,South Wales Police,-3.119903,51.520594,On or near Supermarket,W01001802,Cardiff 007A,Investigation complete; no suspect identified
61bdf489c4d5709e94da7bdf175658340d2e64fcc64786a1d93f614d1770d2bd,2019-07,South Wales Police,South Wales Police,-3.946873,51.621675,On or near DE-LA BECHE STREET,W01000745,Swansea 025B,Investigation complete; no suspect identified
900c062d4b6ad5cf3a043b285f1ae29aacc9b54022f27c0eedd50e27262b0a74,2019-07,South Wales Police,South Wales Police,-3.377435,51.741651,On or near A4054,W01001318,Merthyr Tydfil 005D,Investigation complete; no suspect identified
1a0c29ffc184068f1e51c014db3f7fb206e7ecedc9a82aae3b6b30c6fe8ebb1a,2019-07,South Wales Police,South Wales Police,-4.189013,51.587390,On or near THE DOWNS,W01000776,Swansea 030B,Investigation complete; no suspect identified
ffa602d2a4a8b8be0fd3f0b2357852914da1808874b16904cd7d0e3c6ebad17d,2019-07,South Wales Police,South Wales Police,-3.367529,51.732550,On or near Parking Area,W01001314,Merthyr Tydfil 005A,Investigation complete; no suspect identified
7d7b9801cff32699ee7c17b2cde5b0492b3c4bddbe3e79c5a0a369614d2c206b,2019-07,South Wales Police,South Wales Police,-3.271032,51.401645,On or near HEOL CEINIOG,W01001910,The Vale of Glamorgan 012G,Investigation complete; no suspect identified
2e7084c238683ac08ec746fa5533b666017ed39df04b8e334086a33e1cae6e2c,2019-07,South Wales Police,South Wales Police,-3.576503,51.504959,On or near Shopping Area,W01001021,Bridgend 014A,Investigation complete; no suspect identified
8b9192413865e5c0b0c3023152bf2930b099568e0c30dbae1ce08f8b90078bda,2019-07,South Wales Police,South Wales Police,-3.216390,51.531574,On or near PENYGRAIG,W01001852,Cardiff 004B,Investigation complete; no suspect identified
f50fa0ef33a74ea2c79e7020eeee425173a534101ac6df72d577fd0d677844ec,2019-07,South Wales Police,South Wales Police,-3.122937,51.506826,On or near GOODWICK ROAD,W01001868,Cardiff 022D,Investigation complete; no suspect identified
3cab65df9d321e9b6b366ca81f3f9c96e872c67e50425af833c17c00ada290da,2019-07,South Wales Police,South Wales Police,-3.180894,51.455173,On or near CORY PLACE,W01001947,Cardiff 048E,Investigation complete; no suspect identified
b39504982974fbd0b984bac6ccd818b081281b2a15d63e97ccb3b4df99ac094e,2019-07,South Wales Police,South Wales Police,-3.142888,51.496823,On or near Petrol Station,W01001825,Cardiff 029D,Investigation complete; no suspect identified
59b8ed4483b2f547945639faf4d3839ab61add8d2387f9a0bfe0a95b36444a5d,2019-07,South Wales Police,South Wales Police,-3.710983,51.524583,On or near LONG MEADOW,W01001002,Bridgend 010D,Investigation complete; no suspect identified
c7673df7b544242b3fc5332b91f8cd1687563bc99d31d5610345b224cfa1ee74,2019-07,South Wales Police,South Wales Police,-3.389254,51.752023,On or near CYFARTHFA ROAD,W01001306,Merthyr Tydfil 003D,Investigation complete; no suspect identified
e467ef216ef87f38e118d26dcee8ec723dac06a2a1e669d3443f2af39b7d2434,2019-07,South Wales Police,South Wales Police,-3.176518,51.471385,On or near CURRAN ROAD,W01001952,Cardiff 049F,Investigation complete; no suspect identified
7d14cb518e02b6eb32bfcccc2c7c0f4a2714fd2d665748f9f711295a7a8aa01a,2019-07,South Wales Police,South Wales Police,-3.160837,51.500792,On or near BRONWYDD CLOSE,W01001821,Cardiff 024A,Investigation complete; no suspect identified
f01df93848208b5cba2b7d5b3744ab2a23e4a0828d868819192c95f103599840,2019-07,South Wales Police,South Wales Police,-3.401471,51.751707,On or near ERW LAS,W01001292,Merthyr Tydfil 004A,Investigation complete; no suspect identified
ddce1addd5a88676b024cd33788b1e4dc29cd6029575f339cf54752dc7e87738,2019-07,South Wales Police,South Wales Police,-3.210410,51.482208,On or near Supermarket,W01001710,Cardiff 040B,Investigation complete; no suspect identified
8646827631df1940bfee571ddbde523e1460d20349c0b7533c5d11f8c8d98f50,2019-07,South Wales Police,South Wales Police,-3.545061,51.679320,On or near ALMA STREET,W01001266,Rhondda Cynon Taf 007B,Investigation complete; no suspect identified
7db2f8c743b4324ed2d089d120f2e970e6312e75431f519691615482f727eef5,2019-07,South Wales Police,South Wales Police,-3.203178,51.482687,On or near MARKET PLACE,W01001712,Cardiff 040D,Investigation complete; no suspect identified
4d02e0c705bea389e49a2398927321d263ad341c2c375d84e36a3dd7c65d9b47,2019-07,South Wales Police,South Wales Police,-3.116586,51.531740,On or near RUPERRA CLOSE,W01001843,Cardiff 003C,Investigation complete; no suspect identified
ec8b84be0ab7ee6afaf32900113346f08604394586a0c4fc255fcd4ac71c2885,2019-07,South Wales Police,South Wales Police,-3.202488,51.525423,On or near A469,W01001953,Cardiff 005G,Investigation complete; no suspect identified
2e6bae09340dd09d6f0d1f6b2dda78294e5e2f69b2ed40a853ff66150897d018,2019-07,South Wales Police,South Wales Police,-3.927038,51.676874,On or near MAES Y FEDWEN,W01000808,Swansea 003C,Investigation complete; no suspect identified
480007277a2ba443456aca122b69ebe85503e320dd34d4b19d79cc182cf5e168,2019-07,South Wales Police,South Wales Police,-3.966020,51.621454,On or near CWMDONKIN TERRACE,W01000869,Swansea 024C,Investigation complete; no suspect identified
f54cdd10855e76ddf0dd1c1a9bc15ed6c2f1f0337dc5fc16b191745ef4ff97e7,2019-07,South Wales Police,South Wales Police,-3.941807,51.622451,On or near Nightclub,W01001955,Swansea 025F,Investigation complete; no suspect identified
b095e7f1434685ff37736b91f336d4f199ef4329b7c07e3a41bd178c8164d3ae,2019-07,South Wales Police,South Wales Police,-3.171004,51.483192,On or near NEWPORT ROAD,W01001939,Cardiff 032F,Investigation complete; no suspect identified
bbf9f58337510886601c4b20d28a88fc021670cb60cb0ca20aab12202471c051,2019-07,South Wales Police,South Wales Police,-3.175255,51.435672,On or near STATION APPROACH,W01001116,The Vale of Glamorgan 005A,Investigation complete; no suspect identified
1b6912865f9a4eee53211768fcb3074c65c0607b44f971c1968c6c842803825b,2019-07,South Wales Police,South Wales Police,-4.046904,51.670493,On or near Sports/Recreation Area,W01000774,Swansea 005B,Investigation complete; no suspect identified
6dc6ea6d7c808ec38b0d4a34b4e291896931130abf694dc6342edf36fc6c75a4,2019-07,South Wales Police,South Wales Police,-3.976971,51.619490,On or near GLANMOR PARK ROAD,W01000872,Swansea 024E,Investigation complete; no suspect identified
997d50d30bdf4dca8a550efec7b0fdce71dabaf5c8b4c3be815d20c5377e2bac,2019-07,South Wales Police,South Wales Police,-4.046321,51.671672,On or near PRINCESS STREET,W01000774,Swansea 005B,Investigation complete; no suspect identified
db7c6cb5ed1e93c994210c67df4bd96c3e30fbf7bd0697d8030d79aa2df12559,2019-07,South Wales Police,South Wales Police,-3.301736,51.393925,On or near TREM-Y-DON,W01001060,The Vale of Glamorgan 015B,Investigation complete; no suspect identified
