Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2dfdb84e3b5978d5931f79b65054223afc41a5341aac4fc5820a51b8a56ed36f,2019-04,Humberside Police,Humberside Police,-0.442547,53.825332,On or near NARBOROUGH COURT,E01013044,East Riding of Yorkshire 020F,Investigation complete; no suspect identified
3d7d9fa171abf8a1d2a517d1c140dfe7e13d94b430a0bf701f58b74689d31933,2019-04,Humberside Police,Humberside Police,-0.315229,53.781686,On or near BRIDPORT CLOSE,E01012906,Kingston upon Hull 004E,Investigation complete; no suspect identified
6d3638c84bd3c37a517cfe9aaab0a394442eae18131fd1aa3693a8da22abe238,2019-04,Humberside Police,Humberside Police,-0.298436,53.769853,On or near BIRKLANDS DRIVE,E01012812,Kingston upon Hull 013A,Investigation complete; no suspect identified
9e1e21a8a893da8c0fd839f9cae86c9fda44c52a8f1c30d3b4730dd8f8fa1a58,2019-04,Humberside Police,Humberside Police,-0.426172,53.835374,On or near FIGHAM SPRINGS WAY,E01013042,East Riding of Yorkshire 020D,Investigation complete; no suspect identified
f965497168a73e6bee96fa12e0273c0d03dee147ce622973e7a8def1466fa306,2019-04,Humberside Police,Humberside Police,-0.570412,53.729368,On or near Supermarket,E01012974,East Riding of Yorkshire 032E,Investigation complete; no suspect identified
e6dbeb5f5a3ce6d3c1bca62300fc287874b4b1674fb2c6f825c12113daa0bee2,2019-04,Humberside Police,Humberside Police,-0.180633,53.721612,On or near NURSERY CLOSE,E01013101,East Riding of Yorkshire 033E,Investigation complete; no suspect identified
7ac709734c2142dcccad098dd2347b362942e2254d83cdf9a07753b8db175bb8,2019-04,Humberside Police,Humberside Police,-0.406015,53.754252,On or near BLOOMFIELD AVENUE,E01012802,Kingston upon Hull 023D,Investigation complete; no suspect identified
8c78e84de2b885b5ae8093ddb2d0d561d0d955ade249c140010729d84afe5757,2019-04,Humberside Police,Humberside Police,-0.356413,53.800155,On or near THE PINES,E01033106,Kingston upon Hull 001G,Investigation complete; no suspect identified
e4eefc403f0a95f04aaeaa61901856341e0ec889fe61dc588459ec58e9620ed3,2019-04,Humberside Police,Humberside Police,-0.257173,53.756432,On or near WADEBRIDGE GROVE,E01012846,Kingston upon Hull 021D,Investigation complete; no suspect identified
c710f9d8a109041b98fc035b6fa87b428326eb90838a2e17dc9e5c253bed4ef2,2019-04,Humberside Police,Humberside Police,-0.340229,53.745476,On or near Shopping Area,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
a4986c426fe54045c0e24626811bd493d613e6263618332e72f55a10848da8ab,2019-04,Humberside Police,Humberside Police,-0.299460,53.778308,On or near TEDDINGTON CLOSE,E01012904,Kingston upon Hull 007B,Investigation complete; no suspect identified
2b72e53e774ef768c1cf3a06c978dba985f86627dbe046222cb98d12a983e5ec,2019-04,Humberside Police,Humberside Police,-0.054353,53.569013,On or near DAUBNEY STREET,E01013203,North East Lincolnshire 005E,Investigation complete; no suspect identified
270384cd2e2eeb5872f75d9151073fb9df3614ef18ec9402458b7554f9fbb803,2019-04,Humberside Police,Humberside Police,0.032633,53.726202,On or near KIRKFIELD ROAD,E01013084,East Riding of Yorkshire 039D,Investigation complete; no suspect identified
2761f99ecc51ceb0c5312a315ad9bf31281805a5be33f512aede120cc1d997bf,2019-04,Humberside Police,Humberside Police,-0.659963,53.592109,On or near Supermarket,E01013298,North Lincolnshire 008B,Investigation complete; no suspect identified
c90b47ec5e5e826475f030ae8ae8c90a3d2bcec0999f822d64d762dd067b6473,2019-04,Humberside Police,Humberside Police,-0.743973,53.576175,On or near Sports/Recreation Area,E01013247,North Lincolnshire 006C,Investigation complete; no suspect identified
3ff0eeead4f0bae2c3fadccf9c3adef6581e4bf763417a065b61b662406de753,2019-04,Humberside Police,Humberside Police,-0.337922,53.742073,On or near PRINCES DOCK STREET,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
78633d7756894331a2e5f9fcf91cbe2fbf18062c3e1fb7204ea43164051c3c95,2019-04,Humberside Police,Humberside Police,-0.209850,53.607445,On or near ARRAN CLOSE,E01013179,North East Lincolnshire 001F,Investigation complete; no suspect identified
0f151c548638f80af40754e1fbd48e29a1c054ee0fea7b71c6a24b1b5a72ef94,2019-04,Humberside Police,Humberside Police,-0.028255,53.525857,On or near GLEBE CLOSE,E01013169,North East Lincolnshire 020E,Investigation complete; no suspect identified
e32179884d2a7369c287970a3169b29838831a117edbd0ef2f91ea21b5fd84c1,2019-04,Humberside Police,Humberside Police,-0.046658,53.570812,On or near Sports/Recreation Area,E01013202,North East Lincolnshire 005D,Investigation complete; no suspect identified
8d856a26fc4ce1e0a2a1c6a064a25ad13c980e8f6faa5f22d1d2b81a57f5d267,2019-04,Humberside Police,Humberside Police,-0.384596,53.582568,On or near MIDDLEGATE MEWS,E01013270,North Lincolnshire 004A,Investigation complete; no suspect identified
1674cb6912b5c3728a635f7eced5b53b48d099dca4618af76708f26abff27e60,2019-04,Humberside Police,Humberside Police,-0.298344,53.756745,On or near SHERWOOD AVENUE,E01012899,Kingston upon Hull 022B,Investigation complete; no suspect identified
0799589383a6b4aa3266df8d6f8d8fa06f31029f10d877d9bebc5eab62de0e62,2019-04,Humberside Police,Humberside Police,-0.067215,53.559855,On or near Parking Area,E01013161,North East Lincolnshire 011B,Investigation complete; no suspect identified
cf2f4005c5bfd71041de60e940565228f16086afc4687f8c5c46e8a76e014dec,2019-04,Humberside Police,Humberside Police,-0.099384,53.561674,On or near ST ANN'S AVENUE,E01013188,North East Lincolnshire 008B,Investigation complete; no suspect identified
a3600ea87c4640553ab1d4aa18d3d62048c668aea4aa4dc253a8ebb655fe1eca,2019-04,Humberside Police,Humberside Police,-0.123058,53.554559,On or near LITTLE COATES ROAD,E01013207,North East Lincolnshire 015B,Investigation complete; no suspect identified
607a33ae92a0fd2a5fd721163d0a47bf6980a65578c256fe27e844b0fbeb2235,2019-04,Humberside Police,Humberside Police,-0.392825,53.777924,On or near FORMBY CLOSE,E01012959,East Riding of Yorkshire 023C,Investigation complete; no suspect identified
c8a2ceb699ae56ade47ab8238a9ce172c64c4dab84969e7f37755d2c96b49f36,2019-04,Humberside Police,Humberside Police,-0.376808,53.754498,On or near AISNE STREET,E01012759,Kingston upon Hull 025C,Investigation complete; no suspect identified
5501516d2f07fadedf81065cfb3c0b94d67cb253472b15bb29098b4be605e135,2019-04,Humberside Police,Humberside Police,-0.656704,53.592917,On or near SMITH STREET,E01013332,North Lincolnshire 008E,Investigation complete; no suspect identified
18c60f261c31de108b02eea0a7892b31074e4b81d0df86c5ee528109057884d1,2019-04,Humberside Police,Humberside Police,-0.643685,53.585201,On or near HALLGARTH AVENUE,E01013312,North Lincolnshire 010B,Investigation complete; no suspect identified
3d41aef4634734c6408335ebd4cf019cd1bb33f2b48cfea24dca8155556d57f1,2019-04,Humberside Police,Humberside Police,-0.381809,53.777875,On or near NEWHOLME CLOSE,E01012918,Kingston upon Hull 008G,Investigation complete; no suspect identified
c7db964a3aef8d7d5568585fffe42d065ef1585c750729df806d37cb6fa46ad9,2019-04,Humberside Police,Humberside Police,-0.308220,53.779726,On or near HIGHFIELD,E01012907,Kingston upon Hull 007C,Investigation complete; no suspect identified
62d06309f36bfa77958a27592527c56291a0eeb5fb8cecab325945ede2f5003e,2019-04,Humberside Police,Humberside Police,-0.197736,54.083216,On or near HILDERTHORPE ROAD,E01012948,East Riding of Yorkshire 005C,Investigation complete; no suspect identified
233bb0a5096c3acd7131a7e1439990e7a5141cd3b1442950d115e926c2133209,2019-04,Humberside Police,Humberside Police,-0.439138,53.687225,On or near QUEEN'S AVENUE,E01013254,North Lincolnshire 001A,Investigation complete; no suspect identified
454a2e7427b3c79983d71cd0cee9441eadbe4610e3a97fa3f2da7a2816b1d88a,2019-04,Humberside Police,Humberside Police,-0.363051,53.737322,On or near CONSTABLE STREET,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
0a0efc7617a6e8d431472f63f5e6c133db9780f4839be4a69886c65916e501fa,2019-04,Humberside Police,Humberside Police,-0.491466,53.553022,On or near Parking Area,E01013272,North Lincolnshire 011E,Investigation complete; no suspect identified
8606708e7bcfa1529fcd879bd8d7001354e521731e141ae7f233eef1031adb75,2019-04,Humberside Police,Humberside Police,-0.386576,53.731537,On or near DORSET STREET,E01012888,Kingston upon Hull 031E,Investigation complete; no suspect identified
b5e599f30dec3460236e57c7100927bc52207f32f231749080b0c0401912701e,2019-04,Humberside Police,Humberside Police,-0.441381,53.597309,On or near WOODLAND DRIVE,E01013267,North Lincolnshire 011A,Investigation complete; no suspect identified
87ea434d633be3fa7c8d4aee744408f5ee2933cdf00a1cfe9f86216694e8a14d,2019-04,Humberside Police,Humberside Police,-0.090842,53.561241,On or near BROWNS ORCHARD,E01013187,North East Lincolnshire 008A,Investigation complete; no suspect identified
8a9f882c21a4f7961463afc483602e09878f1a82c9cd16fda8e7af71a81d469a,2019-04,Humberside Police,Humberside Police,-0.344710,53.746068,On or near BROOK STREET,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
eb837d04fc406f01b409494c3dcbdd3eddbf3eb354e7f6e5422a335be1b28004,2019-04,Humberside Police,Humberside Police,-0.299868,53.759185,On or near BRINDLEY STREET,E01012902,Kingston upon Hull 022D,Investigation complete; no suspect identified
a9468cb892a1e41999ceaa83cdec5aeb5db168acf8b8fde448614d8da6dd8dbf,2019-04,Humberside Police,Humberside Police,-0.433355,53.854246,On or near GOODWOOD CLOSE,E01013067,East Riding of Yorkshire 016D,Investigation complete; no suspect identified
f4ec0b75c9c8ebe71219d93a90682a32ddd7a54d7223bbb7dc0294059fb1cf74,2019-04,Humberside Police,Humberside Police,-0.639117,53.555279,On or near QUEENSWOOD ROAD,E01013262,North Lincolnshire 018D,Investigation complete; no suspect identified
e1ea3592d3bd03015edac332cd712db0ee8dd16a985208e39c377c3706418ddf,2019-04,Humberside Police,Humberside Police,-0.085041,53.570677,On or near Petrol Station,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
5eef8c7cf730bf92ac92c7dd13ccbc8522c9416991d75c23708c769fc2202b2f,2019-04,Humberside Police,Humberside Police,-0.085041,53.570677,On or near Petrol Station,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
75dedc742349dae0cc4f2a873586ffe2fb489cdc8133956bd936f2d2f2b06b1f,2019-04,Humberside Police,Humberside Police,-0.435225,53.722088,On or near ORCHARD DRIVE,E01013009,East Riding of Yorkshire 034B,Investigation complete; no suspect identified
abde81b58b7c2118119c1cdbd2fcbad27530c286f47983422e18ac1cf8b5ca9b,2019-04,Humberside Police,Humberside Police,-0.133254,53.556831,On or near ACHILLE ROAD,E01013228,North East Lincolnshire 013D,Investigation complete; no suspect identified
c7e363206e739322cd2588a2e375fe4f0fbec6bed6777ac89351fffde7500f73,2019-04,Humberside Police,Humberside Police,-0.034422,53.554915,On or near OSLEAR CRESCENT,E01013131,North East Lincolnshire 014A,Investigation complete; no suspect identified
d82713fb0922f6634ca8dbcce8a332bdfda4c656f0e9cb561a71039af5f206cd,2019-04,Humberside Police,Humberside Police,-0.419834,53.781699,On or near NICHOLSONS COURT,E01012957,East Riding of Yorkshire 025A,Investigation complete; no suspect identified
956920b7840d154e00ec1935ed8ca5096a5fce57955262a61d9fc8343a493290,2019-04,Humberside Police,Humberside Police,-0.072241,53.569177,On or near BODIAM WAY,E01013139,North East Lincolnshire 002C,Investigation complete; no suspect identified
0bc3b74bdb7079890d7fa2c8ef146cd73cb477b6a263853d7cf4e2c58a5a2b1c,2019-04,Humberside Police,Humberside Police,-0.208039,53.614888,On or near DEANE ROAD,E01013177,North East Lincolnshire 001D,Investigation complete; no suspect identified
e16cb3c8bfb3ebfd82c985e70ac4103b2c6d569365dece494ee4e51b64a5277c,2019-04,Humberside Police,Humberside Police,-0.643074,53.569374,On or near CHERRY GROVE,E01013315,North Lincolnshire 014A,Investigation complete; no suspect identified
c859c964292a1507bc9dbc72e03970d4844b8aa3b3d9a76043623ffa498fee84,2019-04,Humberside Police,Humberside Police,-0.057416,53.563130,On or near ARISTON STREET,E01013158,North East Lincolnshire 012A,Investigation complete; no suspect identified
f0d0f8413fc999c5d2411d1374ca6095913c6ac1774d7d07a8e3aa25289a6ddd,2019-04,Humberside Police,Humberside Police,-0.364058,53.734810,On or near Parking Area,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
329206ce87dc158a684a674c46e0b73cbe1db5a3277ab9db1253f9dce9b47e0c,2019-04,Humberside Police,Humberside Police,-0.411124,53.751506,On or near NELSON ROAD,E01012796,Kingston upon Hull 023A,Investigation complete; no suspect identified
ac75c6a4f5e89fe0174fea3790862231db05e1774f8a5c8a875dfcd251fe7fcf,2019-04,Humberside Police,Humberside Police,-0.394178,53.779461,On or near ST ANNE'S DRIVE,E01012959,East Riding of Yorkshire 023C,Investigation complete; no suspect identified
e3ddc453a822cd57761f9f67307519ea3bfc2e217c7d0523542c022c2d974a89,2019-04,Humberside Police,Humberside Police,-0.406015,53.754252,On or near BLOOMFIELD AVENUE,E01012802,Kingston upon Hull 023D,Investigation complete; no suspect identified
b272da29bc0aba16f17cdd6ea62f42f3e96f9bac1c41a8eb41dfc358edc8e50d,2019-04,Humberside Police,Humberside Police,-0.423210,53.723198,On or near BISHOPCOCKIN CLOSE,E01013008,East Riding of Yorkshire 034A,Investigation complete; no suspect identified
0a5d0304e6f92772220b60dd3a9030cc95ead5d42d1d9380ffa519cd3670b1e9,2019-04,Humberside Police,Humberside Police,-0.361866,53.764651,On or near MANVERS STREET,E01012870,Kingston upon Hull 018E,Investigation complete; no suspect identified
5ef7cba2a2aa7f1ddb1b96380f2e36b306bec136cfe318041635a6f6c3565f98,2019-04,Humberside Police,Humberside Police,-0.426763,53.725474,On or near SPRINGVILLE AVENUE,E01013006,East Riding of Yorkshire 043A,Investigation complete; no suspect identified
64d78b5c5cdf955cc3570b5806a7a2f469d7ff2f6b767dd1928a70368fd7c4d1,2019-04,Humberside Police,Humberside Police,-0.434928,53.829619,On or near Shopping Area,E01013043,East Riding of Yorkshire 020E,Investigation complete; no suspect identified
a3ee7d42f0a08080afed933647d787f7fce3985d0c4688e88ccf34744a3f54d3,2019-04,Humberside Police,Humberside Police,-0.075028,53.568018,On or near FREEMAN STREET,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
99d5480d937b7e4664ff20266f784e1edb99fa44a5879ff3094b3bf110fa4d30,2019-04,Humberside Police,Humberside Police,-0.243695,53.745358,On or near TOWER HOUSE LANE,E01013096,East Riding of Yorkshire 029C,Investigation complete; no suspect identified
c5bd2a3fd6e6f84051fa03635e849f7a524e8f3c1fbfdfae30cbc12e0d1a69af,2019-04,Humberside Police,Humberside Police,-0.027112,53.554984,On or near CORONATION ROAD,E01013133,North East Lincolnshire 014C,Investigation complete; no suspect identified
5dce1b6c782c3d4f835c0b8e91aaf6ca953081f0952336fa9abc03d3c3686587,2019-04,Humberside Police,Humberside Police,-0.294103,53.758078,On or near PRESTON ROAD,E01012894,Kingston upon Hull 020C,Investigation complete; no suspect identified
eef3b0f44288daca6a4976c54b9216bd2fd261d0efbda55e32f36d6fbd342944,2019-04,Humberside Police,Humberside Police,-0.305390,53.801368,On or near BRANSHOLME ROAD,E01013027,East Riding of Yorkshire 014C,Investigation complete; no suspect identified
7053c36c43695edb0c00abffcd04612f348ff4ddafc4b23ec51fd5b2e81cd868,2019-04,Humberside Police,Humberside Police,-0.334316,53.743146,On or near LAND OF GREEN GINGER,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
2879b4ff9510db163616944785d03b640e15167d04307f694ac8342a40a68244,2019-04,Humberside Police,Humberside Police,-0.110446,53.836390,On or near SANDPITS LANE,E01013029,East Riding of Yorkshire 021A,Investigation complete; no suspect identified
f943551bcf0d1b4223753f65f4f076e1b53c9c7976b30dffd495f0ede8a4d191,2019-04,Humberside Police,Humberside Police,-0.421284,53.836443,On or near Sports/Recreation Area,E01013041,East Riding of Yorkshire 019D,Investigation complete; no suspect identified
09c048078ae9e8ec28dbe983f0f4d7cc432ac87deb8357d4de5693ef5a2e70fe,2019-04,Humberside Police,Humberside Police,-0.211286,54.081315,On or near ENTERPRISE WAY,E01012946,East Riding of Yorkshire 003D,Offender given community sentence
791fb27461cbce9928d63605a56087b3646dd9e42b43b9592e930f036c084deb,2019-04,Humberside Police,Humberside Police,-0.075298,53.560057,On or near HARE STREET,E01013161,North East Lincolnshire 011B,Court case unable to proceed
8464b65812594a460e0a81c39df5e4d15a3bb69f4796ce2809c11b18b7a42c93,2019-04,Humberside Police,Humberside Police,-0.592059,53.880285,On or near KIPLINGCOTES LANE,E01012925,East Riding of Yorkshire 013C,Offender given conditional discharge
57cce98f372161893435054f8ee65544aee5977b305a05820d4e8ad5c52580f1,2019-04,Humberside Police,Humberside Police,-0.640243,53.768005,On or near BECK ROAD,E01013019,East Riding of Yorkshire 026B,Offender sent to prison
7cbdda84ee4a45de7efd78e6536d173b2f9a77244fe74f42452d2d08e47f5df2,2019-04,Humberside Police,Humberside Police,-0.078519,53.560954,On or near MALLARD MEWS,E01013165,North East Lincolnshire 011D,Defendant found not guilty
1241e4590503fc2151a6d3d1a808bf3d0e9b5a801794cd3312e136c513fa19c2,2019-04,Humberside Police,Humberside Police,-0.696687,53.590833,On or near Supermarket,E01013286,North Lincolnshire 005A,Offender given community sentence
6627f2b0b635770134173f2ca006b6ff42cd9baa3176527d8b1b30a3fa29f176,2019-04,Humberside Police,Humberside Police,-0.124305,53.551279,On or near Supermarket,E01013207,North East Lincolnshire 015B,Offender given conditional discharge
47d84f1c4f7f6576a02c678a23a3a7e10e5490eb94294993994741be99ac33d7,2019-04,Humberside Police,Humberside Police,-0.872791,53.707138,On or near FIFTH AVENUE,E01012997,East Riding of Yorkshire 040B,Offender ordered to pay compensation
945c6429e2d425a3e9f3a2cb6169a36732c2bdd77f5958bce5f992e2821312f3,2019-04,Humberside Police,Humberside Police,-0.042653,53.539812,On or near BUCK BECK WAY,E01013156,North East Lincolnshire 018D,Offender given conditional discharge
2ee633928e9617341460bbae87e209ab73b7332a9894769fc31123171a37d90a,2019-04,Humberside Police,Humberside Police,-0.681148,53.601728,On or near RUSSET CLOSE,E01013289,North Lincolnshire 005C,Offender fined
0dbd08ab28c55d83101b04fe2898d7700bfa2ce14ef256c8b053389a2375dcb4,2019-04,Humberside Police,Humberside Police,-0.309041,53.750991,On or near ARUNDEL STREET,E01012805,Kingston upon Hull 026A,Defendant sent to Crown Court
b264a4af4555f116db634ddea816349ebb5c0ba8886772d64884858c7a283689,2019-04,Humberside Police,Humberside Police,-0.099083,53.575459,On or near BIRCHIN WAY,E01013218,North East Lincolnshire 003A,Offender sent to prison
aea10a4adad8cf5d16121dd2fec7bd81de9963fa653569d997ece1bfb65ff68b,2019-04,Humberside Police,Humberside Police,-0.348461,53.750569,On or near TRAFALGAR STREET,E01012851,Kingston upon Hull 029A,Offender sent to prison
42ee29e0a21ef18a8e4296a7b13a78c34ebe936395740daed9359f03ee4d48a9,2019-04,Humberside Police,Humberside Police,-0.333646,53.742831,On or near SILVER STREET,E01033104,Kingston upon Hull 029E,Offender given community sentence
d3df9f622fbf4f724461cee0d33160c23bcdee9472d7000acaee5c1d2ffc0395,2019-04,Humberside Police,Humberside Police,-0.279552,53.762985,On or near HOPKINS STREET,E01012898,Kingston upon Hull 017F,Offender given conditional discharge
6b61a56092ca800b3e067006c9a21a1dfb72c72fa5e78e0c0fa052433766c681,2019-04,Humberside Police,Humberside Police,-0.343235,53.744232,On or near SOUTH STREET,E01033104,Kingston upon Hull 029E,Offender given suspended prison sentence
deead1e2eebabdc769b68029685bab9f4e49fe748884c4e3e95ac936b1af827e,2019-04,Humberside Police,Humberside Police,-0.316043,53.753390,On or near BURLEIGH STREET,E01012809,Kingston upon Hull 026C,Offender sent to prison
561b3ab24501a0808cd911a711bb91037d74e69d91dbb811315b5027c717c9e6,2019-04,Humberside Police,Humberside Police,-0.391026,53.760695,On or near CROPTON ROAD,E01012795,Kingston upon Hull 019B,Offender given conditional discharge
c9e7388f84b52c8c88a6479b2e358adcaae64aa2be96772232508317f2666934,2019-04,Humberside Police,Humberside Police,-0.341418,53.745321,On or near KING EDWARD STREET,E01033104,Kingston upon Hull 029E,Offender sent to prison
c26a30da391bbb1c2a06672a7768121ee5da157f24c288854749a257c58c61d9,2019-04,Humberside Police,Humberside Police,-0.646632,53.592246,On or near Shopping Area,E01013330,North Lincolnshire 008D,Offender given community sentence
1157ca5b367b9307ef4e3aecaa0fc0eba3881fc459c2cd1366694b0e7c68ad2b,2019-04,Humberside Police,Humberside Police,-0.348587,53.796443,On or near BROADWATERS,E01033105,Kingston upon Hull 001F,Offender sent to prison
c351165dbe3f5a134548b77081c5bf3c5c650f280fd8f746f7eba811b96cdba4,2019-04,Humberside Police,Humberside Police,-0.088002,53.565286,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Offender given conditional discharge
4b48da5da96c46bce708c7bc657dd73f866a6067b84102059791537e372bbca4,2019-04,Humberside Police,Humberside Police,-0.336626,53.742253,On or near POSTERNGATE,E01033104,Kingston upon Hull 029E,Offender given community sentence
f63ac95b2f9a6706be7a55946aa8d75bb3f4e64851f8b75be3b44e9e4647475f,2019-04,Humberside Police,Humberside Police,-0.389053,53.768633,On or near STRATHCONA AVENUE,E01012794,Kingston upon Hull 014D,Offender deprived of property
54bb61f4798815016a078ccab33bd720aa7ce39cbd659a924ccda735d9d9efdd,2019-04,Humberside Police,Humberside Police,-0.269381,53.767189,On or near BARHAM ROAD,E01012849,Kingston upon Hull 017C,Offender given community sentence
7e94f0f7a098e82306c28f8917fb0f154e4c273fd0058587fe714765d639676b,2019-04,Humberside Police,Humberside Police,-0.430342,53.845389,On or near Supermarket,E01013071,East Riding of Yorkshire 017D,Offender given conditional discharge
268ea2ce9cda3b3ecf54227cc096ba82eccef71ba4a737613808475efb143ce8,2019-04,Humberside Police,Humberside Police,-0.100430,53.573728,On or near ELSENHAM ROAD,E01013218,North East Lincolnshire 003A,Defendant found not guilty
ed9864d8a16dcec18e058d9a6a3dff736c82f03fbd106e040b88887ea4c4a204,2019-04,Humberside Police,Humberside Police,-0.363791,53.788516,On or near Supermarket,E01012768,Kingston upon Hull 005C,Offender sent to prison
2495d8558759f8f6cf5df4ea34459ba9d26c7fe23b56ee00865a9df25b15411c,2019-04,Humberside Police,Humberside Police,-0.320201,53.787167,On or near Parking Area,E01012787,Kingston upon Hull 002D,Offender given community sentence
72016879da7852225d27d9da685b1738806bf8aea16b5b1bd07643b7532040e4,2019-04,Humberside Police,Humberside Police,-0.254510,53.765050,On or near HOLLYWELL CLOSE,E01012836,Kingston upon Hull 009C,Offender given community sentence
327e68d6e394d3b5342e028cebc3074b9ec735d4e766e368730704cd41f64a27,2019-04,Humberside Police,Humberside Police,-0.085041,53.570677,On or near Petrol Station,E01013221,North East Lincolnshire 003D,Offender given community sentence
fc956c7b9905084785cd847c6af75f04d6fc3d0292863ab38e05a3a538c0d5a9,2019-04,Humberside Police,Humberside Police,-0.294311,53.755187,On or near KEDRUM ROAD,E01012894,Kingston upon Hull 020C,Offender sent to prison
a9b9635112bd15b052cd28d911151301b932c768d74d6a1aa73905897f9168cd,2019-04,Humberside Police,Humberside Police,-0.353247,53.768587,On or near Supermarket,E01012767,Kingston upon Hull 012B,Offender given community sentence
8bd3708978b72fc94fcffc1990421638bef93b96f340caa69f70f821a1fdd7cf,2019-04,Humberside Police,Humberside Police,-0.283713,53.758056,On or near PRESTON ROAD,E01012895,Kingston upon Hull 017D,Offender given community sentence
2be2dd2af5da888ce26ed9273675ff41d2b8c61a2a1167246411ddd97a085e4e,2019-04,Humberside Police,Humberside Police,-0.294311,53.755187,On or near KEDRUM ROAD,E01012894,Kingston upon Hull 020C,Offender given community sentence
1c1f4a6d78fd18bdd74af6b6a17aeb95895200467669d762ea686aad43c6cec3,2019-04,Humberside Police,Humberside Police,-0.078927,53.572602,On or near CRESSEY STREET,E01013221,North East Lincolnshire 003D,Offender given conditional discharge
e925e67f836aa2697863f7f2c238abb8045ece5c4af10c22b96b46f99f8c461e,2019-04,Humberside Police,Humberside Police,-0.389053,53.768633,On or near STRATHCONA AVENUE,E01012794,Kingston upon Hull 014D,Offender given suspended prison sentence
1980e383128f45ab880a07ce72db0f5bf8498bbedafff9942fd9ac9c05f3b8e9,2019-04,Humberside Police,Humberside Police,-0.667152,53.862527,On or near SCOTTS CROFT,E01013124,East Riding of Yorkshire 015D,Offender ordered to pay compensation
ff668565f57f252d1736c4b852857929311f0e19a96f7d8fb4033b5e7080df96,2019-04,Humberside Police,Humberside Police,-0.294311,53.755187,On or near KEDRUM ROAD,E01012894,Kingston upon Hull 020C,Offender sent to prison
7d85918e47cacec36971fed7a7fdd9a980abd0d62bc085e44251ebe93c44fda9,2019-04,Humberside Police,Humberside Police,-0.338601,53.744851,On or near VERNON STREET,E01033109,Kingston upon Hull 029F,Offender sent to prison
b8f15d05f60802958cfd454f846bd0e9f7bac4abbacf2193d0f6ad0714d03783,2019-04,Humberside Police,Humberside Police,-0.681419,53.575079,On or near DORCHESTER ROAD,E01013279,North Lincolnshire 012A,Offender given community sentence
8ae51eb78beb1cefc0c2a8cd173ff7284488fcc6fa897a6245c7675d14e5534e,2019-04,Humberside Police,Humberside Police,-0.373347,53.734136,On or near CANOPIAS CLOSE,E01012889,Kingston upon Hull 030B,Court case unable to proceed
2b10690244e94ae8b57cfae12bb709b5a7222b96b24a6b6f8ae3bdb10be7026f,2019-04,Humberside Police,Humberside Police,-0.649116,53.566943,On or near MODDER STREET,E01013239,North Lincolnshire 017B,Offender given community sentence
1d67dda853d2248480187f199eb4b16fea329f19d7a46ea995bedd178822c186,2019-04,Humberside Police,Humberside Police,-0.339833,53.766289,On or near Sports/Recreation Area,E01012871,Kingston upon Hull 015D,Offender otherwise dealt with
2e1818765bf761374acf2deae5d97380a9e22f71fb06bba8df44b43b0e6cb202,2019-04,Humberside Police,Humberside Police,-0.343263,53.755100,On or near ST CLEMENTS PLACE,E01012856,Kingston upon Hull 024C,Offender sent to prison
adc45f55504cad2bebafed5d523494894716abec34eb5ce802dfa263795e703e,2019-04,Humberside Police,Humberside Police,-0.161454,53.912944,On or near Parking Area,E01013047,East Riding of Yorkshire 012B,Offender given community sentence
e5fe37a52e305df217f2afbe22dfbe710a2beac8f6923f29f2dccb8ad99ab1bf,2019-04,Humberside Police,Humberside Police,-0.684636,53.565325,On or near Supermarket,E01013280,North Lincolnshire 016B,Offender given community sentence
477e0c3fab3649b8175770bd482eef5557a695503aa96b38ab36bc84c9d2a2e6,2019-04,Humberside Police,Humberside Police,-0.338991,53.744578,On or near SAVILE STREET,E01033104,Kingston upon Hull 029E,Offender sent to prison
1fd9031747236f9c1515d381121e68f4521aa77bb82ebfe78ccb2c4a2b18f160,2019-04,Humberside Police,Humberside Police,-0.640243,53.768005,On or near BECK ROAD,E01013019,East Riding of Yorkshire 026B,Offender sent to prison
1ffc59a0f82589480bbcb52dea5c6dd356a91538e7717b0fb0c394b515a550b2,2019-04,Humberside Police,Humberside Police,-0.075028,53.568018,On or near FREEMAN STREET,E01013137,North East Lincolnshire 002B,Offender sent to prison
d34b92830fdba9a91dbfff27c3abbcc2b21e32de0922785bb1df91f1dc400180,2019-04,Humberside Police,Humberside Police,-0.231858,53.716293,On or near Sports/Recreation Area,E01013099,East Riding of Yorkshire 033C,Defendant found not guilty
12b5bbd634c0149f36bf2f6caf37f8b7fd967334df74e311388fd8f28ba411de,2019-04,Humberside Police,Humberside Police,-0.682572,53.577321,On or near LYNMOUTH DRIVE,E01013279,North Lincolnshire 012A,Offender given community sentence
