Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
506607026fcc7489611c2d7d52de7f5bed49d112d2fd29098348af20d60b48c9,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.839727,52.143238,On or near Park/Open Space,E01029907,Babergh 001C,Formal action is not in the public interest
233ccc50b373072b3c3720e8aac27d00304fb50321daf7d950669a278571eb82,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.534500,52.349856,On or near WOODLANDS WAY,E01029946,Forest Heath 004D,Suspect charged
5a296c916bebfb947caa84f0940012152167abc5b25d5775ae0800db6afd3907,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.713401,52.417827,On or near CATCHPOLE CLOSE,E01030252,Waveney 012C,Offender given a caution
2475e0814dd639cd0b617c68eb03c10620ec33bcbdb00e66a28efa8afe7fd2e0,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.184086,52.033722,On or near QUEENSBERRY ROAD,E01029978,Ipswich 016A,Suspect charged
28c94120bbb09d5e4f6aa4b4d37c02ad7cf014cd0b520f785b710dfed5b1df7f,2016-12,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Suspect charged
1b0b6fc35e1244878f89a43a824bf9d37744d03497217466fdd69b83b0d5b335,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.117972,52.069138,On or near ADAIR ROAD,E01030030,Ipswich 003D,Suspect charged
1b0b6fc35e1244878f89a43a824bf9d37744d03497217466fdd69b83b0d5b335,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.117972,52.069138,On or near ADAIR ROAD,E01030030,Ipswich 003D,Suspect charged
5c58c1d28352bd578ed5675e482258a2fdcde0adc977fc6704733ff3e5e5967d,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.145714,52.060620,On or near Supermarket,E01030024,Ipswich 006C,Suspect charged
15aa6a388a4194dc04dd7bf7d1751374be8a4114a1efe742ab19f67bb48b866b,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.839727,52.143238,On or near Park/Open Space,E01029907,Babergh 001C,Formal action is not in the public interest
5d91b895ae04db98791e3a54264e7b6c00c1a13aacd442164f88921a819d9920,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.709206,52.244899,On or near PROSPECT ROW,E01030091,St Edmundsbury 006A,Suspect charged
2d88924f7a97c8586b5314793f83139d5a067f9439a67e37c91fd36516e3a766,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.153904,52.056750,On or near Shopping Area,E01033125,Ipswich 007G,Suspect charged
0fafc2e23697eedbae363d37fb54892a447e2fdfad4a12ecde62ba3804b81605,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.149254,52.056389,On or near CURRIERS' LANE,E01033125,Ipswich 007G,Suspect charged
55c2647e69d8124f01ec758e4970216614ff6f9fe7757c1d3e16029a1e0ddada,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.443905,52.084161,On or near INGHAM ROAD,E01030108,St Edmundsbury 014D,Offender given a caution
71667f06899ce5c59cc7d9020e336b0b2ef517a8e4c1ffbc0a158326103480c3,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.193204,52.042155,On or near HEATHER AVENUE,E01029994,Ipswich 014B,Unable to prosecute suspect
2d4b4257b7de97489afa27bd592887e90aff035117a4ae45a335b06358d76aaf,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.111950,52.221552,On or near Park/Open Space,E01030087,Mid Suffolk 007D,Formal action is not in the public interest
ddae1ad45ee1f1b050b2767e925df2c0142236ea2fd420e9ad782710c1a31356,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.926121,52.371846,On or near WALNUT CLOSE,E01030097,St Edmundsbury 001C,Formal action is not in the public interest
a265a81c6374ecba6d23f088bdff3165938aeeced03a676d0d30b5294f1a9994,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.431530,52.086899,On or near CHESTNUT CLOSE,E01030110,St Edmundsbury 012B,Unable to prosecute suspect
a265a81c6374ecba6d23f088bdff3165938aeeced03a676d0d30b5294f1a9994,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.431530,52.086899,On or near CHESTNUT CLOSE,E01030110,St Edmundsbury 012B,Unable to prosecute suspect
23959a175ceca9dc2745bd3e11f97959a9149af9d57017abdfc68fca6930ff10,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.342562,51.966152,On or near VALLEY WALK,E01030164,Suffolk Coastal 013E,Formal action is not in the public interest
f383389f6c37b35703dcbeedfcc781a8296d0b5e8ec4c79c4c42829df9435ddb,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.518400,52.310944,On or near CHURCH FARM ROAD,E01030219,Suffolk Coastal 001B,Suspect charged
c5acf1102ca9b4e0d8ca774b0d6427d0de4804098d8bbef14f63aa55ee9176fe,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.342562,51.966152,On or near VALLEY WALK,E01030164,Suffolk Coastal 013E,Formal action is not in the public interest
c5acf1102ca9b4e0d8ca774b0d6427d0de4804098d8bbef14f63aa55ee9176fe,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.342562,51.966152,On or near VALLEY WALK,E01030164,Suffolk Coastal 013E,Suspect charged
f7f862257cf508aa90e040a755f87841003ccb3dd70e0e20407ea31585aea6fa,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.152112,52.057814,On or near Nightclub,E01033125,Ipswich 007G,Suspect charged
1437c35ea5a1f7545d0298959b7991b5b26a039e1042accdebac3085950278c2,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.100796,52.039894,On or near A1214,E01029908,Babergh 005D,Suspect charged
4c057c9fbd4a14bbb4f86d458441d8f5b80ba367adc3f1e11ff1639e1fc5989c,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.147516,52.059889,On or near ST MATTHEW'S STREET,E01029988,Ipswich 010E,Suspect charged
ba44339f1aaa5a89bf806777d7560770d379034adc58e3398b5ccbbc7e025e0f,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.438859,52.447537,On or near JUBILEE ROAD,E01030232,Waveney 013C,Unable to prosecute suspect
2a7ccf03e94f5172fb6154289e9487ce4b29bb475666b1a7965ac721145ff0cb,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.410563,52.246127,On or near Petrol Station,E01029925,Forest Heath 008A,Suspect charged
1b5fed2e0ea5e8e16aa32626caeb19627f4a52744fd2192616502ae9c060f528,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Suspect charged
e6c440a48df802d5c730c190781d073313860f32aa5bc87d98053891cdcb9227,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.587871,52.450040,On or near BROADLAND CLOSE,E01030292,Waveney 011C,Unable to prosecute suspect
4651a8a9c0461551589da78fb9aadfc8fe3f8cdf9843dd750de10b2ca3a9eb56,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.506951,52.347073,On or near DAIRY HILL,E01030243,Waveney 015B,Unable to prosecute suspect
9073401f6d931c9a0a3578a91a60874379d573430d974570514e52353c85a190,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.839727,52.143238,On or near Park/Open Space,E01029907,Babergh 001C,Formal action is not in the public interest
088b33ef6fc13156ada739af9f90d5ee26fae37eba796648dcade3ff0e5f5a67,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.439067,52.085106,On or near Supermarket,E01030108,St Edmundsbury 014D,Suspect charged
555fc4f249a218d5e80d0cf2345c62df683e4a3c4327bd1c5336caaa5ae6af73,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.139630,52.037129,On or near NEATH DRIVE,E01030019,Ipswich 015C,Suspect charged
c63418e6af9cc2a6d007ed8a3f1ba8c7ed5e9f17bba05f00bc94f69d4d6187a9,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.139630,52.037129,On or near NEATH DRIVE,E01030019,Ipswich 015C,Suspect charged
d2b0d5d6e60e1e79f92251999204e362d46ce0ecb123d5d3c7897b523085e1be,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.137833,52.059760,On or near SURREY ROAD,E01030023,Ipswich 006B,Offender given penalty notice
00ac9addef2713d9e7e225855a838dc5909067a8360dad3637d1ac42d8da86ae,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.205651,52.036528,On or near Petrol Station,E01030196,Suffolk Coastal 011A,Suspect charged
a3e140c12b06951f3086908d1013eedee73815d630e7768a02f57ce1b161ee65,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.671559,52.457966,On or near Parking Area,E01029928,Forest Heath 001C,Local resolution
e8861527f4797bc9975dd5314b169e4b96a3df87280e755611a6e1f84dcb4229,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.114632,52.083203,On or near GODDARD ROAD,E01030031,Ipswich 003E,Local resolution
105dfbf1843eb843187c8d2dcd33699ae42629834e328560340b0a94ed1d7723,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.699349,52.250970,On or near Sports/Recreation Area,E01033047,St Edmundsbury 006G,Suspect charged
fdb13621cd31db876816f750ed98c498034c808bebe339ae4bf7f3c6988b4e63,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.185287,52.049978,On or near DITTON WAY,E01030005,Ipswich 008D,Unable to prosecute suspect
cfc85f72f6dbce6b56866608dde56e421bf2b4ef111a217f66292ada3dc1e4e0,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.502457,52.343546,On or near THOROUGHFARE,E01030244,Waveney 015C,Unable to prosecute suspect
7ade2a42804976e20196559a63db620bc17bd6b750fc78073996f832f4826dfb,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.425974,52.084325,On or near Sports/Recreation Area,E01030109,St Edmundsbury 012A,Local resolution
ca8e53334b1753436204a2b7c4ea2ab2750254a0f85fabce684746b5202282fa,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.161402,52.060245,On or near CHRISTCHURCH STREET,E01030010,Ipswich 005D,Suspect charged
5249f841201ba3ef250c5ebd272bcd02d43a2ccdbc31a423ea2c9acf6fe204f3,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.161402,52.060245,On or near CHRISTCHURCH STREET,E01030010,Ipswich 005D,Suspect charged
0aa9d84f766a7ce6587d5cf32a482be6330329faf6846da3c915ac87a2107344,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.527536,52.417682,On or near MAIDS CROSS WAY,E01029944,Forest Heath 002E,Offender given penalty notice
acff176aff48f7f74e968b45a0fec6a60b8785a4308cd67bab124c24bd3e11e7,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.164253,52.056193,On or near DOVE STREET,E01033129,Ipswich 007H,Suspect charged
2f3b63fd2fc13638917b7f9b46eae2078920bc009c135c41f279a9484dba3dfd,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.709206,52.244899,On or near PROSPECT ROW,E01030091,St Edmundsbury 006A,Suspect charged
96f1986a738121e499c28b2721ee79bd8ab6b92b688887dab2d79ba0f4d88178,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.510659,52.136974,On or near Prison,E01030120,St Edmundsbury 011A,Unable to prosecute suspect
5d976da4566ff866d36a4a31e3e6f45a58f8a1996ab35c4075bf582e01448588,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.974054,52.191790,On or near UNION ROAD,E01030072,Mid Suffolk 009C,Local resolution
b739b5181aab21568eb507b396484afcf4204945f20d0bed353aee0fa175b847,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Suspect charged
537ae0d9d322eb7143d6df8d2112fc1e43194aabeac4d26bac6ee5cfb1d3d77e,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.671559,52.457966,On or near Parking Area,E01029928,Forest Heath 001C,Local resolution
903e140d69c52cacba78217a4aaa6f270946982087eae276e7e9d3629edd0c7c,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.195081,52.058032,On or near LATTICE AVENUE,E01030004,Ipswich 008C,Unable to prosecute suspect
3f57db3a45bff2c4bfaa89298fe3d065947949a0f8f0ee6593cd936925021a46,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.099761,52.197096,On or near MOWNESS HALL LANE,E01030083,Mid Suffolk 007C,Formal action is not in the public interest
46e0206dab7f17bd1b9286e752f0f3bb13ae955937affb0faf883b7f53c03542,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.404528,52.245872,On or near THE WATERCOURSE,E01029954,Forest Heath 006C,Formal action is not in the public interest
7bf2e6329a32533ca998c9685cbffee1601036e44e42144a4c81425fe8453f14,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.195224,52.040832,On or near RYDAL WALK,E01029994,Ipswich 014B,Offender given a caution
22632aaefac4e663df6b1211412fab4b39071e7760678c7a03766442be925eb1,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.131362,52.077579,On or near TRANMERE GROVE,E01029976,Ipswich 002D,Offender given a caution
c86ca168ce4535845fbfc6d07b2c0a605d86b83eca21d415087c847660816076,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.141324,52.058363,On or near DILLWYN STREET,E01029988,Ipswich 010E,Unable to prosecute suspect
dec13ab645649a7d7830e3879d81ff5b65e381505bae589c3e9c2e294740bf1a,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.152112,52.057814,On or near Nightclub,E01033125,Ipswich 007G,Offender given a caution
0c478dcbf724f9aec2a4ab8b0e4d17e8c8eb0591618d164addd13f21a933dc14,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.149490,52.052488,On or near GRAFTON WAY,E01033124,Ipswich 007F,Offender given a caution
40dce451e356151b431eb04d5b818b5ce08e85e41a59fbe16b74af7aa71e128c,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.724608,52.050143,On or near ST BARTHOLOMEWS LANE,E01029917,Babergh 003C,Formal action is not in the public interest
6f996c59fecc26a1cebca05c8f8fc19bb854aafd67eb5fd57119704e863988f5,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.232725,52.085498,On or near CHURCH LANE,E01030221,Suffolk Coastal 006C,Offender given a caution
a0f37457914b8d37cf1070554c48e7f673f75eb2923442fbba86905a4248b693,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.145270,52.054930,On or near Sports/Recreation Area,E01029988,Ipswich 010E,Offender given a caution
8ace7c6a6978a77149efced29a55210f1cbf3276052ca2732d5577e7759706c5,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.623101,52.447127,On or near STORES STREET,E01029927,Forest Heath 001B,Unable to prosecute suspect
5f3779680e1390f3ec9c674b1a65b52df0cfc4deb75a2921fee8574a09b1e02c,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.712139,52.245425,On or near Shopping Area,E01030091,St Edmundsbury 006A,Suspect charged
5f3779680e1390f3ec9c674b1a65b52df0cfc4deb75a2921fee8574a09b1e02c,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.712139,52.245425,On or near Shopping Area,E01030091,St Edmundsbury 006A,Suspect charged
b9e45e214e1600cfe4a30ddffc8eaf50ba4ad64eae507d9a6741276c3e70862e,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.489460,52.218602,On or near WAVENEY CLOSE,E01030209,Suffolk Coastal 003C,Local resolution
ae8984600a41abdacfbdae7e1de54ff2b7c96b695c66c26f6c4a0bd9f489b37b,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.099537,52.110366,On or near GIPPING ROAD,E01030043,Mid Suffolk 011B,Suspect charged
d9c8f36046dd9052865cf247219c9ea8f24b8080b1d34dd417e56028bdeecaa4,2016-12,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Suspect charged
ac4a82ae9633ae92597433ce3d90b43d5a1e273f05dcde958c7590f8f3826d19,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.711218,52.246903,On or near ST ANDREW'S STREET NORTH,E01033046,St Edmundsbury 006F,Offender given a caution
ac4a82ae9633ae92597433ce3d90b43d5a1e273f05dcde958c7590f8f3826d19,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.711218,52.246903,On or near ST ANDREW'S STREET NORTH,E01033046,St Edmundsbury 006F,Offender given a caution
8e430d66c1b369784e4c66b9b081129e95da07f32540653a2b974265cca52522,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.157239,52.054394,On or near FOUNDATION STREET,E01033125,Ipswich 007G,Formal action is not in the public interest
4caef9bf62ecbd232ab16e82beb50245f4afe13a910d29ebe3f192964c2a89e3,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.157239,52.054394,On or near FOUNDATION STREET,E01033125,Ipswich 007G,Suspect charged
69ae1943c460ddc2ed6a27426f7ec5119f4dba2896bf3de8f94e4da8234abdc8,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.750042,52.476458,On or near CLAPHAM ROAD SOUTH,E01030250,Waveney 004D,Suspect charged
9ff9d8744ef5d33c33890079f72cf92591016205738b0d447d61ab6ffa151ae3,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.182094,52.052466,On or near FOXHALL ROAD,E01029990,Ipswich 011B,Suspect charged
0c5ae1932c3a9124ddee7f75093dfbff76218e25df4f0d0c0da215750898c590,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.415312,52.090946,On or near BAINES CONEY,E01030117,St Edmundsbury 013C,Suspect charged
e66ab3d99497684c7ae5818f06104660b35dee22227136ea032935d4e9d08374,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.128738,52.065534,On or near BAYSWATER CLOSE,E01030026,Ipswich 006E,Formal action is not in the public interest
bed8c2edd3d27ea30c601aa65e848fc6d7a8055b00af2801effc215fd2b6b963,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.753703,52.478276,On or near POLICE STATION ROAD,E01030249,Waveney 004C,Suspect charged
088ba5c4849ff77aaab5bc11de46152094b3709c4339358c5f10834d86ee99c7,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.991806,52.191161,On or near VIOLET HILL ROAD,E01030077,Mid Suffolk 008B,Offender given a caution
088ba5c4849ff77aaab5bc11de46152094b3709c4339358c5f10834d86ee99c7,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.991806,52.191161,On or near VIOLET HILL ROAD,E01030077,Mid Suffolk 008B,Offender given a caution
1b5362ae9fccefcd73299dc3b44c4df4a3ca2516e2924625031f6a14eb13d18f,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.750751,52.026468,On or near NURSERY ROAD,E01029891,Babergh 008F,Unable to prosecute suspect
38e8d74db7c0fea4042acd55bca28554e2766564a2bc484850c58eed1b189ce8,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.131936,52.058901,On or near Supermarket,E01029985,Ipswich 010B,Suspect charged
88eb0102c385fa28e9d726d6f431c55795f131250512963536dafda8ebd253bd,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.992595,52.192454,On or near BEECH TERRACE,E01030077,Mid Suffolk 008B,Unable to prosecute suspect
9662b780ec7505de1b9c34050759aa21a4b12a94ac5fa5408379b1e06894e221,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.152191,52.057290,On or near KING STREET,E01033125,Ipswich 007G,Suspect charged
fdc586bd8fe277e65df8221e53bedc642c8f82d19230497993514deed6c520c2,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.710856,52.246489,On or near Shopping Area,E01030091,St Edmundsbury 006A,Local resolution
084e42ebae274816319b464612d4e8f55161f60245a48cdce1999a0132447c34,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.126911,52.042108,On or near BIRKFIELD DRIVE,E01030018,Ipswich 015B,Suspect charged
231a1320bfbf95169e7b220205c95e31410a307b6aca97a92f7e2d241cde9c6a,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.702283,52.240184,On or near BROOKLANDS CLOSE,E01030147,St Edmundsbury 009E,Local resolution
c7270635c8f8950c7d032a0ac913dc74e2c215789eeca86160af750513a7dd51,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.621881,52.357526,On or near WANGFORD ROAD,E01030229,Waveney 015A,Offender given a caution
e39e64004982d3ec2782e00922493f5dee52a35bfa45cd081c81eb6c3c64a72d,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.208668,52.036706,On or near Supermarket,E01030196,Suffolk Coastal 011A,Suspect charged
aa61769398bb6b8f45daed55d77a3f9017327e34af50b5d2d783609edcc6f1d1,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.135534,52.037984,On or near STOKE PARK DRIVE,E01030020,Ipswich 015D,Suspect charged
91d02bd6c0f3a6c170d766870c1d7ecec12f64077bf6a16d43e2ecf7fb9173fe,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.277897,52.063994,On or near MARTINSYDE,E01030191,Suffolk Coastal 010D,Suspect charged
5d0ffa7577bebb4f94823887405b3b66e7edfffb61d2aa7f3d5fe528c885cb2e,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.161607,52.055293,On or near WOODHOUSE SQUARE,E01033129,Ipswich 007H,Suspect charged
26fa5f9ee4c3d973be6c7066fa80a9988138cdc1f9a964f806c3aca404884d95,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.136457,52.058034,On or near LONDON ROAD,E01029988,Ipswich 010E,Suspect charged
4e690f6dc9e9c262c33a0cb6cd20bebafff59996d17dddc2741b0a83b57f5d17,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.147516,52.059889,On or near ST MATTHEW'S STREET,E01029988,Ipswich 010E,Local resolution
41e692cc4dbba87025b145fc1b9623267b2d808091188ae80ad8daa52324572d,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.351720,51.962636,On or near Supermarket,E01030165,Suffolk Coastal 015C,Suspect charged
c485e3e9ede913ebfaab5b83727519c1a6c30081446942ca231439d5fb7df440,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.156195,52.056545,On or near UPPER BROOK STREET,E01033125,Ipswich 007G,Suspect charged
e03ea1955a0b875b9ea4ef722613f8de8c8054d9fd3004d34037d844a680f664,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.438618,52.083578,On or near SWAN LANE,E01030112,St Edmundsbury 012D,Suspect charged
26088ddca11762552fd25e41707f8e330fbfcf03ec2d27c32e478b0d8b69165f,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.154856,52.055348,On or near Bus/Coach Station,E01033125,Ipswich 007G,Offender given a drugs possession warning
179c54c64ce414f03542e33b8c75fb249f8f9538f37bb9721253992ecbc5f13c,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.106452,52.364317,On or near FORGE CLOSE,E01030064,Mid Suffolk 001C,Unable to prosecute suspect
df4e0664d37185e5d0b37ccabcf793fb0f92c25b4e7ec0f66b1e7ab50d0ea1c2,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.453618,52.082673,On or near KINGFISHER CLOSE,E01030106,St Edmundsbury 014B,Unable to prosecute suspect
80c7857544f5324c3513652ab7f018b9a3d479f7522c8f06d85a89abd72fa55d,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.510659,52.136974,On or near Prison,E01030120,St Edmundsbury 011A,Unable to prosecute suspect
c567fec0b7c9a3389c042bccc9e67f6c56ab4926ce8068bba292545e432558b1,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.216576,52.033918,On or near MILL ROAD DRIVE,E01030196,Suffolk Coastal 011A,Formal action is not in the public interest
67872ee8920d60b375b7be3e7186e02fd5181fcee95b478dddffd109a5b8d75d,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.189016,52.053798,On or near PARLIAMENT ROAD,E01030006,Ipswich 008E,Unable to prosecute suspect
8f10d24af8f0eba329bc6437f15c817e9aaa279b0486c30da28d6abb40a5db67,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.722270,52.443273,On or near Petrol Station,E01030253,Waveney 012D,Offender given a caution
e4955be14eaca41d12878dea3991b1fc879c25e8c75d9b7c0692e2f1c7ba6226,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.722270,52.443273,On or near Petrol Station,E01030253,Waveney 012D,Offender given a caution
a01cad9cbccce70fa1dd768c56340312406a3e24b7500b8c8b323d40c152f7cb,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.277897,52.063994,On or near MARTINSYDE,E01030191,Suffolk Coastal 010D,Formal action is not in the public interest
e03a41429a3a385a56534f613367396679dddd8ced00c3c627051e14d00d16da,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.152097,52.053668,On or near GREYFRIARS ROAD,E01033124,Ipswich 007F,Offender given a caution
bca14e227857f6792b39643e1172581b62d70f873c6ee669debc1fd9261a7fb2,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.124488,52.034762,On or near BROOKVIEW,E01030017,Ipswich 015A,Suspect charged
74b446ee070427b4f42dd08a69bd33729da869a929bc085d41994cace9542a1d,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.110296,52.038501,On or near PIN MILL CLOSE,E01029910,Babergh 005F,Offender given a caution
ecbed9c5ca1fc3edc4a7b67b8c43b7daa71f1408871748079867af117fa3a29c,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.124488,52.034762,On or near BROOKVIEW,E01030017,Ipswich 015A,Suspect charged
d291da5508ee64aae2bb779ba4abb38edb1fabaf48897ee6c21608e9ff6eeb5f,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.703877,52.266397,On or near TRENT ROAD,E01030130,St Edmundsbury 003A,Suspect charged
8cfb89039396efdd3bfa9f51f54682913caa1d794dc0e265bcf4c890fb5d9ae9,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.669530,52.103941,On or near BROADWAY,E01029885,Babergh 002C,Suspect charged
e41af79caeb91dc8832873261e1ccbfdafbb24f693a19385ec4cc797502a076f,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.189281,52.059565,On or near Petrol Station,E01030003,Ipswich 008B,Suspect charged
deecde054ab8ae71905424f434343f974e305a16d263013432c0af008a3c473d,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.434301,52.083101,On or near EDMUND CLOSE,E01030110,St Edmundsbury 012B,Suspect charged
1d7239dfcfa255312b11ee4e668598cf2f2e939597091b9b42de6086ad55ee5c,2016-12,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Offender given community sentence
a60b351e2f632bd6a6148bb22c89557b2f5ee0b38c68d178d4b317907ee98111,2016-12,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Offender given suspended prison sentence
633d54ad74bd0480ad80c115165e05da1970a6b34d27b6ea8edc94e146323a65,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.752254,52.475444,On or near Shopping Area,E01030247,Waveney 007A,Offender given conditional discharge
39810a1cbbbb32355a4389fef395c3e56c870ed11ff1e28d178270af36a89a6a,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.439647,52.081569,On or near Supermarket,E01030113,St Edmundsbury 014E,Offender given suspended prison sentence
8f50e7ca4be47eb62fb785e61ef27e59058d44efaf5621a2279f28e14596dc3c,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.149864,52.058423,On or near WESTGATE STREET,E01033125,Ipswich 007G,Offender fined
4fdc7878a12ed98fc19b6385b31c3357684d68672b3daf5145660d0fcf0afd4b,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.205651,52.036528,On or near Petrol Station,E01030196,Suffolk Coastal 011A,Offender given conditional discharge
0c5ae1932c3a9124ddee7f75093dfbff76218e25df4f0d0c0da215750898c590,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.415312,52.090946,On or near BAINES CONEY,E01030117,St Edmundsbury 013C,Offender given suspended prison sentence
1b0b6fc35e1244878f89a43a824bf9d37744d03497217466fdd69b83b0d5b335,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.117972,52.069138,On or near ADAIR ROAD,E01030030,Ipswich 003D,Offender given conditional discharge
