Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1a2889d97d152d08f9bc7408534361b7bd4cea80221ef7bb44bb855d26a2314c,2016-11,Humberside Police,Humberside Police,-0.396851,53.751523,On or near AYLESBURY GROVE,E01012775,Kingston upon Hull 028D,Unable to prosecute suspect
380f24dd4757d4e5138a90f397958d2a7397f774eadbff40cc66788675efed24,2016-11,Humberside Police,Humberside Police,-0.677573,53.575378,On or near CLEVEDON ROAD,E01013279,North Lincolnshire 012A,Unable to prosecute suspect
316ca44c6341402c7f63eed6e043bc0e0d83c1df2fde27a9671a40592a9e71c3,2016-11,Humberside Police,Humberside Police,-0.322734,53.789890,On or near DALWOOD CLOSE,E01012787,Kingston upon Hull 002D,Unable to prosecute suspect
c1bc283651d81417e62f59522d14099075db1802549eb0fb21c1fe4015354133,2016-11,Humberside Police,Humberside Police,-0.066953,53.569559,On or near GUILDFORD STREET,E01013139,North East Lincolnshire 002C,Unable to prosecute suspect
939f068b9ea55fcc5ad3c54c01cbaece8d2ee01d3fc21646d7c585647a04d616,2016-11,Humberside Police,Humberside Police,-0.319207,53.761912,On or near Sports/Recreation Area,E01012804,Kingston upon Hull 016A,Unable to prosecute suspect
b933bb42ca59cf8c638a870e081ef073b92443e058738c9e5bf69e42de1da76e,2016-11,Humberside Police,Humberside Police,-0.339180,53.742090,On or near Shopping Area,E01012854,Kingston upon Hull 029C,Unable to prosecute suspect
02c58f890400547ed131bc0147ee984ccd903866734837b796a9927029baf4d3,2016-11,Humberside Police,Humberside Police,-0.024716,53.550018,On or near HARDY'S ROAD,E01013152,North East Lincolnshire 017C,Unable to prosecute suspect
24eabe609878357ff01fe8ca095273dc63576f1a447446131b5a04599edb33ef,2016-11,Humberside Police,Humberside Police,-0.557241,53.725345,On or near HUSTHWAITE ROAD,E01033495,East Riding of Yorkshire 032G,Unable to prosecute suspect
5d3aa1fba64ebf886516903f810960ab43b1e98ff733f4a8059089386bee51de,2016-11,Humberside Police,Humberside Police,-0.103802,53.566212,On or near A1136,E01013231,North East Lincolnshire 008C,Unable to prosecute suspect
0639bb321f3a5243be38cff8185d4e96b8c87a5e2ea19d6535d6055aca6aea50,2016-11,Humberside Police,Humberside Police,-0.389179,53.781192,On or near CHADCOURT,E01012874,Kingston upon Hull 008B,Unable to prosecute suspect
616ef1a68b4f176dde171bc4da8aa1ff1632ee7296b3d916b63d61963ecd4e7e,2016-11,Humberside Police,Humberside Police,-0.649462,53.592116,On or near GILLIATT STREET,E01013330,North Lincolnshire 008D,Unable to prosecute suspect
c3523b38c7b9a2de1e592b725bba30d2ad40f7920b204d05562c2423994b1e20,2016-11,Humberside Police,Humberside Police,-0.318530,53.759116,On or near DERWENT STREET,E01012806,Kingston upon Hull 016B,Unable to prosecute suspect
284e5472811fad3d4d4eb78bbf3587a52f07402003cebeffa687a8b55463c217,2016-11,Humberside Police,Humberside Police,-0.294311,53.755187,On or near KEDRUM ROAD,E01012894,Kingston upon Hull 020C,Unable to prosecute suspect
dc4c056c114d096ee88b2ab465d4a346ca763cda4a66e639cf436ee9aafd56b2,2016-11,Humberside Police,Humberside Police,-0.632079,53.561464,On or near BRANSDALE ROAD,E01013237,North Lincolnshire 018B,Unable to prosecute suspect
961762d9e56508b7c4e7e4a330108a7b75f9169b033e7d72b34df04b7093a013,2016-11,Humberside Police,Humberside Police,-0.069967,53.563081,On or near DONNINGTON STREET,E01013159,North East Lincolnshire 011A,Unable to prosecute suspect
f0b9d35d5bb29e1c426b4ba88ff110e66801c8abf5cbd5f16bbc898babad8b6d,2016-11,Humberside Police,Humberside Police,-0.087847,53.564052,On or near BETHLEHEM STREET,E01013221,North East Lincolnshire 003D,Unable to prosecute suspect
bcf751c974e67128cc4c351b6999bbb2bd883655e56ae12a5d4a7068fade3474,2016-11,Humberside Police,Humberside Police,-0.379551,53.774258,On or near MARTON GROVE,E01012918,Kingston upon Hull 008G,Unable to prosecute suspect
aa4bcd9f2b5dfee0c734f9a670145f20695dcf6ccf272c418bd4ab3cb2b72025,2016-11,Humberside Police,Humberside Police,-0.324684,53.766096,On or near LORRAINE STREET,E01012817,Kingston upon Hull 016D,Unable to prosecute suspect
2130df44b9d138b5e77d9de43fb9ed36ab0218c4136aff8a49c4f2f9f6e8705a,2016-11,Humberside Police,Humberside Police,-0.347571,53.745433,On or near Shopping Area,E01012851,Kingston upon Hull 029A,Unable to prosecute suspect
cff9872e49a3f391d93df4bd3d7cf65c5920e5a4c109e5e3801c414289d188b9,2016-11,Humberside Police,Humberside Police,-0.103680,53.547997,On or near AYLESBY GARDENS,E01013208,North East Lincolnshire 019C,Unable to prosecute suspect
9be8cca3592b263d8e5d5d8f9c637dfd88cd9d4fab2d7b824a0fed0b93ec76f1,2016-11,Humberside Police,Humberside Police,-0.313934,53.759464,On or near BEECH AVENUE,E01012807,Kingston upon Hull 016C,Unable to prosecute suspect
5b7a94f19cf4715acc049ea02fd6e9974c5b0f88abca80f153945c6f52ca7ef5,2016-11,Humberside Police,Humberside Police,-0.348323,53.759512,On or near EPWORTH STREET,E01012867,Kingston upon Hull 024E,Unable to prosecute suspect
02b6616dc18f116cc1ab24b05d1fd9d0bc6b7ffb122e374114ea23bf4b9966a2,2016-11,Humberside Police,Humberside Police,-0.048683,53.571771,On or near HARRINGTON STREET,E01013201,North East Lincolnshire 005C,Unable to prosecute suspect
659c2da12b023094211ee5c0b4d29bd9d0d6e5cf0501b4c09a2cbbfcef8948fe,2016-11,Humberside Police,Humberside Police,-0.374694,53.780961,On or near ELVINGTON CLOSE,E01012917,Kingston upon Hull 008F,Unable to prosecute suspect
7df83b1cc81326a1fb6c5da554353acb477adffbb323abd4b204146dae2b4ae4,2016-11,Humberside Police,Humberside Police,-0.414592,53.735947,On or near ELGAR ROAD,E01032595,Kingston upon Hull 033E,Unable to prosecute suspect
7126a44c1cbc86775f99c9d91c18dd67df0878d84518224a9bbb3aae82a58c2a,2016-11,Humberside Police,Humberside Police,-0.328986,53.745248,On or near CLARENCE STREET,E01033109,Kingston upon Hull 029F,Unable to prosecute suspect
9cc6584ffff531d8747f881694b6450b0d74ea3a9acb665aec291e1f9f06db1c,2016-11,Humberside Police,Humberside Police,-0.091661,53.557811,On or near BARGATE,E01013182,North East Lincolnshire 016B,Unable to prosecute suspect
4bceffaab9c91e73a68675217c5c0e092c8b45c9e0fce946fc35c828a8460d66,2016-11,Humberside Police,Humberside Police,-0.322294,53.786073,On or near Supermarket,E01012787,Kingston upon Hull 002D,Unable to prosecute suspect
2b677b4bd9bdb729601e1badf81998126a2f1780f0fd77cdf9ccdbb91cc945ad,2016-11,Humberside Police,Humberside Police,-0.296483,53.747990,On or near Prison,E01012848,Kingston upon Hull 020B,Unable to prosecute suspect
d2b31962a3d9785997e76d2b93a2d89ec2fe4a3f818c3c51630c1c1486c97420,2016-11,Humberside Police,Humberside Police,-0.206043,53.614894,On or near SACKVILLE CLOSE,E01013177,North East Lincolnshire 001D,Unable to prosecute suspect
d4b7fe9de35eff8c1a0f0a7f21ed898594bf8b75c666133cf1072b32eb79f27e,2016-11,Humberside Police,Humberside Police,-0.034422,53.554915,On or near OSLEAR CRESCENT,E01013131,North East Lincolnshire 014A,Unable to prosecute suspect
cbde0bceaae9cd9328ffaf5980ca3c980d0c02cdea9f2aba62c65e0d5e6504cf,2016-11,Humberside Police,Humberside Police,-0.046137,53.568367,On or near GRIMSBY ROAD,E01013202,North East Lincolnshire 005D,Unable to prosecute suspect
d62572d8e534b9f1a52ec03fcfdaf7925c902b4b3044c1863872df224c682959,2016-11,Humberside Police,Humberside Police,-0.089119,53.569664,On or near FREDERICK STREET,E01013221,North East Lincolnshire 003D,Unable to prosecute suspect
dd8ff59506ac86f002cc9f9ac4aa7f13c2a767c8dec24d65436521d0452e22b1,2016-11,Humberside Police,Humberside Police,-0.867525,53.693353,On or near DON STREET,E01013000,East Riding of Yorkshire 041C,Unable to prosecute suspect
12aa1acf1b7f77a4be1a5e91b341ff64fd996c2d60ab431ec6cfe86a672b0914,2016-11,Humberside Police,Humberside Police,-0.385874,53.731663,On or near DEVON STREET,E01012888,Kingston upon Hull 031E,Unable to prosecute suspect
6ea4f4a61b936211d191547f0725d52acd04b1ce73c049832aa0bbd0e6a09f3e,2016-11,Humberside Police,Humberside Police,-0.075043,53.565357,On or near PASTURE STREET,E01013159,North East Lincolnshire 011A,Unable to prosecute suspect
bc41ee9738d72852baef7cb7c23cb7b11e453aa1a005d02fa6c3f85a05ba52fa,2016-11,Humberside Police,Humberside Police,-0.418898,53.848151,On or near Sports/Recreation Area,E01013069,East Riding of Yorkshire 017C,Unable to prosecute suspect
c24896ca82328112f89c834f29c07cc93b6272f03463abaf110970b3c7cffad8,2016-11,Humberside Police,Humberside Police,-1.012672,53.685631,On or near PARK AVENUE,E01013073,East Riding of Yorkshire 042B,Unable to prosecute suspect
60b619cf48b2cf497ea3de729f33109fb1ee9fe7cc97a5dff3a898ce614f6561,2016-11,Humberside Police,Humberside Police,-0.203737,54.087629,On or near ASHVILLE STREET,E01012943,East Riding of Yorkshire 004B,Unable to prosecute suspect
97c091fdc85331cc7a67f62bfa2dec40204efdd81ab686119086b0cf0efe25cd,2016-11,Humberside Police,Humberside Police,-0.326659,53.740082,On or near ST ABBS CLOSE,E01012811,Kingston upon Hull 026E,Unable to prosecute suspect
7da285c0a5cacd24e8e21f59877554d02f9be31a74c0d01b5f345b8531849f8c,2016-11,Humberside Police,Humberside Police,-0.302235,53.787759,On or near LAPWING CLOSE,E01012908,Kingston upon Hull 004F,Unable to prosecute suspect
1707d777e8c103058f42fdd4d47745ac6f1923980e05f289f51dd726f4bd4305,2016-11,Humberside Police,Humberside Police,-0.370478,53.784778,On or near 8TH AVENUE,E01012880,Kingston upon Hull 008C,Unable to prosecute suspect
34a651e3fcef3d2cee6d174dcdf092a76860d32e8a7977ade9aab8e05b222735,2016-11,Humberside Police,Humberside Police,-0.370478,53.784778,On or near 8TH AVENUE,E01012880,Kingston upon Hull 008C,Unable to prosecute suspect
34871ce5ea685e7a86b5acc6a5253338b51eb663efe0bbdf40ddccb46cf8711d,2016-11,Humberside Police,Humberside Police,-0.200173,54.080942,On or near EAST ROAD,E01012947,East Riding of Yorkshire 005B,Unable to prosecute suspect
f7f6c2bb9aa437f27599e0780173f96f4a1d7264646d0b23f7c45980031922ce,2016-11,Humberside Police,Humberside Police,-0.585030,53.476895,On or near Sports/Recreation Area,E01013322,North Lincolnshire 022A,Unable to prosecute suspect
87463ca645c6f0e49eabfbb4f2e9956da6e4b3c495852fded467bbe698a4e7dc,2016-11,Humberside Police,Humberside Police,-0.696687,53.590833,On or near Supermarket,E01013286,North Lincolnshire 005A,Unable to prosecute suspect
650a31c110495ecb828fb3e62bfa5fe22c52593474e1f7ddd5add5fd1d8563fc,2016-11,Humberside Police,Humberside Police,-0.443806,53.720788,On or near DAVENPORT AVENUE,E01013005,East Riding of Yorkshire 036A,Unable to prosecute suspect
5f980e505f8ece83e9950d31ef44f60500cc65027e3511ba0cdb520f52c22b45,2016-11,Humberside Police,Humberside Police,-0.374854,53.744188,On or near LONSDALE STREET,E01012862,Kingston upon Hull 025E,Unable to prosecute suspect
c4b339affaa925504b1fb17d9fe0e6e2298feafb56f5d93a587f1febcc1a93e8,2016-11,Humberside Police,Humberside Police,-0.320201,53.787167,On or near Parking Area,E01012787,Kingston upon Hull 002D,Unable to prosecute suspect
40e83de23256c3747448965d22382b70715b79a8bb247d765b17c336eca0a5c8,2016-11,Humberside Police,Humberside Police,-0.128948,53.569565,On or near Parking Area,E01013147,North East Lincolnshire 009A,Unable to prosecute suspect
ebc4a0ee57b5a62c3e0e535ed9b983e4585c89bebae41e265db8630bf9c0b90c,2016-11,Humberside Police,Humberside Police,-0.115457,53.548273,On or near ALDER VIEW,E01013209,North East Lincolnshire 019D,Unable to prosecute suspect
1599e9d99e2e59dcc4dafd23436952c40c0776f201d6f541132e67ec01420ce8,2016-11,Humberside Police,Humberside Police,-0.086465,53.566565,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Unable to prosecute suspect
3c72f0ffc923a49d5570ad32ca1529870d51a184f8518a5a6603df1f5920d0d1,2016-11,Humberside Police,Humberside Police,-0.414810,53.758755,On or near DAVILLE CLOSE,E01012800,Kingston upon Hull 023C,Unable to prosecute suspect
c66537b958dca85520243812b71c3cd6c5725b388978ad1c8bfe70a874ab3fb9,2016-11,Humberside Police,Humberside Police,-0.649462,53.592116,On or near GILLIATT STREET,E01013330,North Lincolnshire 008D,Unable to prosecute suspect
1c89a9beebd11ebc0d08b83da4936ed41ca14fe6530aedeb192dfe10bb6dd3b1,2016-11,Humberside Police,Humberside Police,-0.326864,53.794056,On or near ALLERFORD DRIVE,E01012788,Kingston upon Hull 002E,Unable to prosecute suspect
4d06f4bcdd25bbe2efeceae56cab71afc9ab2bec472051d3af77875d463adf82,2016-11,Humberside Police,Humberside Police,-0.090955,53.562771,On or near DEANSGATE,E01013187,North East Lincolnshire 008A,Unable to prosecute suspect
6ea1c53f87ae9bf1adb418db90f2d71ec9baec139c58d8e1557ca2f0b9139607,2016-11,Humberside Police,Humberside Police,-0.159115,53.580497,On or near OAK ROAD,E01013223,North East Lincolnshire 007B,Unable to prosecute suspect
2cbf2b6db5c832ca92f36221a92032de90d9322fe916a36351ddd4e039247f64,2016-11,Humberside Police,Humberside Police,-0.366931,53.778410,On or near BEECHFIELD,E01012916,Kingston upon Hull 012D,Unable to prosecute suspect
64bd04535f493aaee984e0b081e71337e1a61924a03edf6c65ee499696d8cef6,2016-11,Humberside Police,Humberside Police,-0.422031,53.721915,On or near OWEN AVENUE,E01013008,East Riding of Yorkshire 034A,Unable to prosecute suspect
eb8e20feb68265867397266e6759dea8d1f3d99440609c7ef111b954ab765b9b,2016-11,Humberside Police,Humberside Police,-0.402146,53.759091,On or near STRENSALL ROAD,E01012798,Kingston upon Hull 019D,Unable to prosecute suspect
68ca0e52192a32c66991e0ad726d5fc0a3e0591c217bfecf2ba72deacccb7e6d,2016-11,Humberside Police,Humberside Police,-0.352638,53.771338,On or near WELLESLEY AVENUE,E01012767,Kingston upon Hull 012B,Unable to prosecute suspect
483c96edfd6719101adb203059b56d7b6d3a5b940eec2b71c3226923bd0d6f0a,2016-11,Humberside Police,Humberside Police,-0.355653,53.786607,On or near CULLINGWORTH AVENUE,E01012764,Kingston upon Hull 005A,Unable to prosecute suspect
6bc67ad94ca4f2f98f70a256bed2ced716984c46004492d025a5bfa32b379a76,2016-11,Humberside Police,Humberside Police,-0.880638,53.705449,On or near Theatre/Concert Hall,E01012999,East Riding of Yorkshire 040C,Unable to prosecute suspect
6c448a3d9cd2aa4fb4a02bb2768441cda5749be378ec4045697a8bd1cd59feec,2016-11,Humberside Police,Humberside Police,-0.880638,53.705449,On or near Theatre/Concert Hall,E01012999,East Riding of Yorkshire 040C,Unable to prosecute suspect
a1a6129cfead457963af7b14ee98af3f1994d60665bb8ebb67a84e777ceba382,2016-11,Humberside Police,Humberside Police,-0.284305,53.761759,On or near KILNSEA GROVE,E01012895,Kingston upon Hull 017D,Unable to prosecute suspect
730d5f9efdba6bf2006c85217f35e611abbed2ceadd668b8b7a60a0f2c4147e6,2016-11,Humberside Police,Humberside Police,-0.358986,53.760701,On or near NEWLAND AVENUE,E01012762,Kingston upon Hull 018B,Unable to prosecute suspect
6d228bfd1ddcbef0848e33c66ce7b9424da08ffb72b336ac287db6baaadfe8ff,2016-11,Humberside Police,Humberside Police,-0.628076,53.579243,On or near MIDLAND ROAD,E01013310,North Lincolnshire 010A,Unable to prosecute suspect
a15b6c23fde0f817533c04ab10b1f0bb474c00e33c462cd0d41bd0054e6ddf86,2016-11,Humberside Police,Humberside Police,-0.653855,53.600301,On or near BEDFORD WAY,E01013297,North Lincolnshire 007A,Unable to prosecute suspect
c2d86876a2ada0560e39ccff97769fb575e0164e3f8a14cacefa5380f6f41403,2016-11,Humberside Police,Humberside Police,-0.647004,53.592439,On or near CHAPEL STREET,E01013330,North Lincolnshire 008D,Unable to prosecute suspect
e87da6e7c7930fe1f5709bf639b5d60d2bef2b5818e56fa51341e75237ef3a53,2016-11,Humberside Police,Humberside Police,-0.066299,53.528285,On or near ARRAN CLOSE,E01013170,North East Lincolnshire 022B,Unable to prosecute suspect
8d60f9fde43397a38fd41a3756a00cdfe5d080f2048f18064e6fa5ffb1b44453,2016-11,Humberside Police,Humberside Police,-0.094973,53.531820,On or near PURBECK ROAD,E01013192,North East Lincolnshire 021D,Unable to prosecute suspect
34b74c570f1583c979c25f8fa9a847aa382afb14187fbd37a1dcd113254dff0e,2016-11,Humberside Police,Humberside Police,-0.255188,53.758579,On or near UXBRIDGE GROVE,E01012846,Kingston upon Hull 021D,Unable to prosecute suspect
75c406b1eb89980e66f629305dd0e1c9a13201f33e482463c22cb1caa402a28a,2016-11,Humberside Police,Humberside Police,-0.327629,53.769104,On or near STONEFERRY ROAD,E01012817,Kingston upon Hull 016D,Unable to prosecute suspect
24a8c260f66c87b9d579bdee252a2e553b603d2bb68ecae7b661fca62ae9db1a,2016-11,Humberside Police,Humberside Police,-0.336626,53.742253,On or near POSTERNGATE,E01033104,Kingston upon Hull 029E,Unable to prosecute suspect
dcc9009ff0767fd0e204ba94fe171c444b772821b57f55f5ddbe6959dd3e5523,2016-11,Humberside Police,Humberside Police,-0.627759,53.558709,On or near DAISY CLOSE,E01033297,North Lincolnshire 018G,Unable to prosecute suspect
77c682b84f776beec60c09afdbb98eac2c3fa2668fc1d223b11c5708570824cc,2016-11,Humberside Police,Humberside Police,-0.354451,53.775030,On or near ETHERINGTON ROAD,E01012767,Kingston upon Hull 012B,Unable to prosecute suspect
5708bbe2e9bd935aa1cfd79ac305eef340185ecaf735117f581f41913d768b80,2016-11,Humberside Police,Humberside Police,-0.296536,53.774428,On or near BRIXTON CLOSE,E01012826,Kingston upon Hull 011C,Unable to prosecute suspect
967d478304dedaba1d08725f63aaf512481c5271f94a53a8d6533a38d4a86789,2016-11,Humberside Police,Humberside Police,-0.632398,53.556721,On or near WILKINSON WAY,E01033297,North Lincolnshire 018G,Unable to prosecute suspect
4c6f0037f6ce7ec109cca8bb44f15cdf1dc46b82e60d4d43af2ca418a752f8d2,2016-11,Humberside Police,Humberside Police,-0.363791,53.788516,On or near Supermarket,E01012768,Kingston upon Hull 005C,Unable to prosecute suspect
f7556080e97825038ca528b9ad47b29a2e4fc37d2ecd305aba1eaf05c694219c,2016-11,Humberside Police,Humberside Police,-0.416465,53.839310,On or near WEST TERRACE,E01013040,East Riding of Yorkshire 019C,Unable to prosecute suspect
bc51cdff7c5c951be43c7c4644b1e9755b5c0e5c26857f578335fdf26563de60,2016-11,Humberside Police,Humberside Police,-0.006556,53.537175,On or near KINGS MEWS,E01013153,North East Lincolnshire 020A,Unable to prosecute suspect
385a97e7dc35bea3c5e69c19bb741dc9ccf5265476d9faf82a8c51467923a81a,2016-11,Humberside Police,Humberside Police,-0.392614,53.739754,On or near ST BEDE COURT,E01012860,Kingston upon Hull 031B,Unable to prosecute suspect
4ce9a7d6c54bdb39a3fa7c60293d01f71f19015d15ab8953ab355f475b689501,2016-11,Humberside Police,Humberside Police,-0.255188,53.758579,On or near UXBRIDGE GROVE,E01012846,Kingston upon Hull 021D,Unable to prosecute suspect
e90870f760a76f3b354249c499b4612c1974f4b5ee8c103e95e66be6ee64963c,2016-11,Humberside Police,Humberside Police,-0.164132,53.900850,On or near OAKLANDS,E01013050,East Riding of Yorkshire 012D,Unable to prosecute suspect
77427565ffd25490af68267f9f132cabc6f3d024205a1bc09713a39e531516e8,2016-11,Humberside Police,Humberside Police,-0.432033,53.843236,On or near LADYGATE,E01013062,East Riding of Yorkshire 019E,Unable to prosecute suspect
0ac48fcf9e8c5929ef1273841e5da9d5b9385636d09271cb737e8268216f82bd,2016-11,Humberside Police,Humberside Police,-0.363804,53.743310,On or near ANLABY ROAD,E01012855,Kingston upon Hull 029D,Unable to prosecute suspect
7ee3c3b940755c0a55e8b331e1b7d827904326ba93dd0bf6e1cea0ab359d9a95,2016-11,Humberside Police,Humberside Police,-0.344961,53.746629,On or near Shopping Area,E01033104,Kingston upon Hull 029E,Unable to prosecute suspect
6bf8dd31650e0d112c70caa1a0a52847622512f223c29507f65f2574ba46f291,2016-11,Humberside Police,Humberside Police,-0.354826,53.747196,On or near ALEXANDRA STREET,E01012852,Kingston upon Hull 024B,Unable to prosecute suspect
f36e613ad33205cd2948f895f10169a6c323416c246a4206ced1330ea16784c5,2016-11,Humberside Police,Humberside Police,-0.349481,53.745442,On or near Supermarket,E01012851,Kingston upon Hull 029A,Unable to prosecute suspect
090e91deb476feb3ec9384e2fca2b57027157524b7454b812206ac2ab87d6c76,2016-11,Humberside Police,Humberside Police,-0.643685,53.585201,On or near HALLGARTH AVENUE,E01013312,North Lincolnshire 010B,Unable to prosecute suspect
1c9fd84b993d385febb5237a2303a6dfb042195eeae2cf36ac750810b4feff8b,2016-11,Humberside Police,Humberside Police,-0.169757,53.540810,On or near Parking Area,E01013226,North East Lincolnshire 007D,Unable to prosecute suspect
398c58239d2e6181a97d92462ee2b20a8b253b2d7699dde1d1eba657abf32575,2016-11,Humberside Police,Humberside Police,-0.414178,53.845131,On or near NEVILLE AVENUE,E01013045,East Riding of Yorkshire 017B,Unable to prosecute suspect
f845c869f2b090889d15703ca460a08c3b6bca14e5811774a02aeac35275b517,2016-11,Humberside Police,Humberside Police,-0.061009,53.569427,On or near RUTLAND STREET,E01013138,North East Lincolnshire 006A,Unable to prosecute suspect
d3cfaa350669f6c844077c837b7310b29c4c5de4295a4c8e8d45295cbf1955ee,2016-11,Humberside Police,Humberside Police,-0.415834,53.845953,On or near CORONATION CLOSE,E01013045,East Riding of Yorkshire 017B,Investigation complete; no suspect identified
44ea5ed4907d65df16c24629573dade53f45824c315ace482fd51a144cb6362a,2016-11,Humberside Police,Humberside Police,-0.383117,53.744624,On or near SPRINGFIELD ROAD,E01012865,Kingston upon Hull 027E,Investigation complete; no suspect identified
43870a1133cce4b7b33191e1f714c07b49db30b84f0ed584e2fcc2699517b94c,2016-11,Humberside Police,Humberside Police,-0.305462,53.786034,On or near LOWLAND CLOSE,E01012908,Kingston upon Hull 004F,Investigation complete; no suspect identified
a82729d767b504e15d3d8c688a2442fd2122126cbee4b52d64a422ab9ce1b425,2016-11,Humberside Police,Humberside Police,-0.098691,53.542452,On or near BALDER COURT,E01013190,North East Lincolnshire 021B,Investigation complete; no suspect identified
bc2842c4ca9efdaf63eaaa78934fd2322cf57369bd6f9e05dd0b73e8835b2163,2016-11,Humberside Police,Humberside Police,-0.066707,53.557743,On or near ROBERT PEARSON MEWS,E01013164,North East Lincolnshire 012D,Investigation complete; no suspect identified
faa29820fbf85c3a98ea2608b2e0a446a9a663f8a2fdd409aa46c838dca44007,2016-11,Humberside Police,Humberside Police,-0.332495,53.782997,On or near NEWTONDALE,E01012910,Kingston upon Hull 006D,Investigation complete; no suspect identified
4bd3747d5e958fabb60122f104aee10d3d419d1d4b2516066f026d40933f96a0,2016-11,Humberside Police,Humberside Police,-0.092378,53.571073,On or near AYSCOUGH STREET,E01013220,North East Lincolnshire 003C,Investigation complete; no suspect identified
7ce948f2c110b1bdb4f9c32c2f3b47d99421675d5685a9d745d4c70ae8c4b340,2016-11,Humberside Police,Humberside Police,-0.199668,53.736911,On or near SHERIFF HIGHWAY,E01013095,East Riding of Yorkshire 029B,Investigation complete; no suspect identified
7cc87675526c476373353b81b7d5e92a5a4e3f153384feac754bea6af331aae0,2016-11,Humberside Police,Humberside Police,-0.205190,53.988000,On or near GREEN LANE,E01012986,East Riding of Yorkshire 010A,Investigation complete; no suspect identified
06a949bca48e3730dea3b4122d7132ebfd8df4266826adeaf266e17cf137fe1c,2016-11,Humberside Police,Humberside Police,-0.188606,54.086081,On or near BLACKBURN AVENUE,E01012944,East Riding of Yorkshire 005A,Investigation complete; no suspect identified
80c0f8b083d5b174e5649c8434b24b931201105c20ccbe0aa44c42f6c33974b0,2016-11,Humberside Police,Humberside Police,-0.296198,53.782019,On or near HOWDALE ROAD,E01012822,Kingston upon Hull 007A,Investigation complete; no suspect identified
4201b2b0ba3c52f82f8aa957d0f48dd7d15040007e12dfb32283885bc1d1d246,2016-11,Humberside Police,Humberside Police,-0.309933,53.770716,On or near LAMBWATH ROAD,E01012814,Kingston upon Hull 013C,Investigation complete; no suspect identified
88430a69bb4c13c1b43c2d4b27e72f4672278d96184c5078ca4eaa620eccbc0a,2016-11,Humberside Police,Humberside Police,-0.654819,53.567583,On or near WOOLLIN AVENUE,E01013318,North Lincolnshire 014C,Investigation complete; no suspect identified
e80bcac434e76571cd30be3a6139617ab09b490f663307ef9115ac3f64445798,2016-11,Humberside Police,Humberside Police,-0.487509,53.819714,On or near TAYLORS CLOSE,E01012921,East Riding of Yorkshire 020B,Investigation complete; no suspect identified
0f21a9d8d4a5d927c817d258fc2c44ae18f45b8ba9f264967c6fd615deebc073,2016-11,Humberside Police,Humberside Police,-0.334367,53.789010,On or near DAVIDSTOW CLOSE,E01012785,Kingston upon Hull 002B,Investigation complete; no suspect identified
8844057acd1d10adc2c1a0ecef1cdd0eeab53b2d23a4cbc81514067ebac973bc,2016-11,Humberside Police,Humberside Police,-0.867815,53.702875,On or near Parking Area,E01013000,East Riding of Yorkshire 041C,Investigation complete; no suspect identified
b583e029f32dd8c6e2e4e3cfac0f887b2d325ec763c9353014559442dddb280c,2016-11,Humberside Police,Humberside Police,-0.098850,53.521049,On or near FAIRWAY,E01013213,North East Lincolnshire 023A,Investigation complete; no suspect identified
cd286b71d12924aa893f3e5363137aa1c87fbf8e4959aab768d4a6a64ec624db,2016-11,Humberside Police,Humberside Police,-0.637185,53.567473,On or near PARKERS LANE,E01013320,North Lincolnshire 015D,Investigation complete; no suspect identified
05cfcdd185bf7315d477bfde9f6c01f26b513cb7080dbc9909717c28b47c9d8d,2016-11,Humberside Police,Humberside Police,-0.309841,53.786608,On or near SCAMPTON GARTH,E01012778,Kingston upon Hull 004A,Investigation complete; no suspect identified
dc67b8912cac06a288be0d7106c6f738aaf5b0624b1a26349b8644360a37fb11,2016-11,Humberside Police,Humberside Police,-0.352649,53.773010,On or near ESMOND STREET,E01012767,Kingston upon Hull 012B,Investigation complete; no suspect identified
f715935066cabeb0e3b05053bb6130242c65104109ba9b35a70c6a44e799a6bc,2016-11,Humberside Police,Humberside Police,-0.389084,53.730969,On or near HAMPSHIRE STREET,E01012888,Kingston upon Hull 031E,Investigation complete; no suspect identified
9161c61eccccc8808eb7c557e153bfb5315e0aa4de48859633b31476fb974fb1,2016-11,Humberside Police,Humberside Police,-0.066488,53.563861,On or near WEELSBY STREET SOUTH,E01013142,North East Lincolnshire 002D,Investigation complete; no suspect identified
9d910d6b82003989ae5dd29d8875272d4a3e0102d02b13b38eecb0fc38fe20c9,2016-11,Humberside Police,Humberside Police,-0.399647,53.728647,On or near PRIORY FARM DRIVE,E01012883,Kingston upon Hull 033B,Investigation complete; no suspect identified
3b46d2b724ffc968bf92e2b2a7f939ddb100892f4a2784c1e80a8e4b7c9e94e9,2016-11,Humberside Police,Humberside Police,-0.690708,53.588242,On or near GLOSSOP ROAD,E01013286,North Lincolnshire 005A,Investigation complete; no suspect identified
bc812e8cc2758489d15d4e08a2d38ec6c2d49658bb946648bb9aa975dd4c26fe,2016-11,Humberside Police,Humberside Police,-0.072444,53.575006,On or near CLEETHORPE ROAD,E01013136,North East Lincolnshire 002A,Investigation complete; no suspect identified
