Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6a44a71fe5153629a32348c2305085f94984eb4325f4767d862f7ffe5a0792dc,2017-04,Essex Police,Essex Police,0.510671,51.566487,On or near HOWARD CRESCENT,E01021316,Basildon 018D,Investigation complete; no suspect identified
afcce6be1cd898cfea06b41f978934fa5fc4be821cae9796394d45cb99171041,2017-04,Essex Police,Essex Police,0.080544,51.623905,On or near KING'S MEWS,E01021750,Epping Forest 016B,Investigation complete; no suspect identified
44965ba6a9284b05a58e6fd4470afb8dcd7ae85fc014aeb91fca147036289df1,2017-04,Essex Police,Essex Police,0.652308,51.540005,On or near Parking Area,E01015848,Southend-on-Sea 011D,Investigation complete; no suspect identified
60f8701f41877dd33f43cfa0c9458978e998d17ac0cfe23c7b901a630ebf2a04,2017-04,Essex Police,Essex Police,0.098586,51.771475,On or near THE HIDES,E01021851,Harlow 003C,Investigation complete; no suspect identified
c44efce5bc40eb241c89ed898514db84b2d6ea43cbbbd2258d8ba54e89fc875d,2017-04,Essex Police,Essex Police,0.535918,51.878619,On or near Petrol Station,E01021358,Braintree 008C,Investigation complete; no suspect identified
309c0c233a5ce9000b883b8bb041ca5f6fee68ec206e9033bf5b6c30bc8f0eb8,2017-04,Essex Police,Essex Police,0.641352,51.800800,On or near NEWLAND STREET,E01021416,Braintree 017B,Investigation complete; no suspect identified
da0edf38fa0c76344b4afea818726a577d860c7804f32027766bee8c06aff166,2017-04,Essex Police,Essex Police,0.282026,51.488629,On or near Parking Area,E01016011,Thurrock 015B,Investigation complete; no suspect identified
9323697988d7c8941afa6a08e71a1ed857c7da2ec12e76f4abdfc7b834dd9495,2017-04,Essex Police,Essex Police,0.274337,51.507790,On or near GAVENNY PATH,E01015928,Thurrock 007B,Investigation complete; no suspect identified
7ca906aeb11ee3df68691cabe50227c6d1246ec241651a170ad497a8eebb0d13,2017-04,Essex Police,Essex Police,0.614647,51.596997,On or near HAMBRO HILL,E01021961,Rochford 005E,Investigation complete; no suspect identified
0e0250330210091d7b4d935b1b896e602b9f87e6ee867253ebec8b05eb1fc1f3,2017-04,Essex Police,Essex Police,0.030473,51.683835,On or near STONEY BRIDGE DRIVE,E01021810,Epping Forest 008D,Investigation complete; no suspect identified
fd7149f813eff4240ab34e0c85aa7abbe9cc22063c4fc2a213c31fa7bdf6ca0d,2017-04,Essex Police,Essex Police,0.061556,51.649950,On or near ELEVEN ACRE RISE,E01021789,Epping Forest 012D,Investigation complete; no suspect identified
7e9acdb3229fe94d81b4836dd3c12987e709618efa9be72040cc26c8b52a0f99,2017-04,Essex Police,Essex Police,1.142149,51.793296,On or near Shopping Area,E01021968,Tendring 017A,Investigation complete; no suspect identified
e85119ad7db96928e4b79b760b065dd14a360600cd268e8c337ff92d3a036d0c,2017-04,Essex Police,Essex Police,0.517309,51.603568,On or near STEVENSON WAY,E01021342,Basildon 008B,Investigation complete; no suspect identified
f535b4721e4b07818beaa79f3cff2fd98b61c45bea28b5354530144b6e06e8c4,2017-04,Essex Police,Essex Police,0.630528,51.575948,On or near BARTLETTS,E01021965,Rochford 009E,Investigation complete; no suspect identified
d664afa416a88d7aecae64ed1ad1a3ecef957fdc019903b338b2696984247970,2017-04,Essex Police,Essex Police,1.255425,51.932151,On or near BLACKTHORN ROAD,E01022006,Tendring 002C,Investigation complete; no suspect identified
701308a2408bc5cf7f7b6c800054e1852bc47f27f7d6d6f7cb8ed6c2fe1af182,2017-04,Essex Police,Essex Police,0.717404,51.535043,On or near CHANCELLOR ROAD,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
cf60bc4d457e35c9d9b43e4d4e26a4e54b8aff2786460e778ca90938b959d8c9,2017-04,Essex Police,Essex Police,0.665223,51.545297,On or near LORD ROBERTS AVENUE,E01015850,Southend-on-Sea 011F,Investigation complete; no suspect identified
50d644af69ab2990d4cdece86494aee874edec59814687f6c0d98efdee0973a2,2017-04,Essex Police,Essex Police,0.438621,51.524966,On or near SANDRINGHAM CLOSE,E01015984,Thurrock 003A,Investigation complete; no suspect identified
3710d1a1e6ed8b5069afc383e2a1bb072c7498e7dc4d0a45af563159973e5e69,2017-04,Essex Police,Essex Police,0.421944,51.580682,On or near LANGSIDE CLOSE,E01021278,Basildon 014E,Investigation complete; no suspect identified
852d147594e0b3560b60fb94c29f923f342e4c313d0f7d895484c3282e435898,2017-04,Essex Police,Essex Police,0.069413,51.749071,On or near LITTLE CATTINS,E01021865,Harlow 009E,Investigation complete; no suspect identified
930f5c3108885c909d8d3d9e0063ff2e962069a9d7f1aa4a10a14d00f9275a5f,2017-04,Essex Police,Essex Police,0.848149,51.759195,On or near WOODROLFE PARK,E01021908,Maldon 001A,Investigation complete; no suspect identified
9c4e6c71a6ff959e1870903ba7a3138668a9c1f34d48d0e8fe1f4bdee85f2898,2017-04,Essex Police,Essex Police,0.603793,51.519049,On or near MARCOS ROAD,E01021497,Castle Point 012D,Investigation complete; no suspect identified
3a8d64e1975e2ed65dad222454770ea4875acfde71ea6ac7377d7430d38ebd91,2017-04,Essex Police,Essex Police,0.682300,51.554360,On or near HOLMSDALE CLOSE,E01015858,Southend-on-Sea 004B,Investigation complete; no suspect identified
0ed45e2a40654f3d921f89ddcf3d702fbb7835781f8e8b26dc1669ff096ac579,2017-04,Essex Police,Essex Police,0.319222,51.491793,On or near HOGG LANE,E01015957,Thurrock 009A,Investigation complete; no suspect identified
63c05df11f46a6c434d8aab75ec285878e4230bddc530707bfd3d4a469b62cbf,2017-04,Essex Police,Essex Police,0.700083,51.562793,On or near DEREK GARDENS,E01015867,Southend-on-Sea 002E,Investigation complete; no suspect identified
9031d12ff062927f14d127f065d3e4a33b50119337524c9d8469b30517cb9d58,2017-04,Essex Police,Essex Police,0.344366,51.951134,On or near THE MALTINGS,E01022092,Uttlesford 004A,Investigation complete; no suspect identified
e5e9fe1d1493fa945e54bb7c56c3b5b40e86e927b9d855564812270a4eb69c27,2017-04,Essex Police,Essex Police,0.108940,51.759438,On or near THE FORTUNES,E01021822,Harlow 006C,Investigation complete; no suspect identified
f8f0cc10bf0baa17cea50dfc7ba0ec1a5e7984292c2768ba12bf671e7048d25b,2017-04,Essex Police,Essex Police,0.418637,51.579851,On or near KING EDWARD ROAD,E01021278,Basildon 014E,Investigation complete; no suspect identified
a4cf4163d84b2218f8aad28142311d34fee3a5129e53a794f2d5c275b65a2057,2017-04,Essex Police,Essex Police,1.201028,51.907282,On or near HARWICH ROAD,E01021991,Tendring 004A,Investigation complete; no suspect identified
04b06026952b53c80c985ecc0165273bb6f62dc003e3c631c30940a3b5c6439f,2017-04,Essex Police,Essex Police,0.410240,51.689740,On or near PENNY'S LANE,E01021602,Chelmsford 018B,Investigation complete; no suspect identified
4b1fc2989933633bc5bef5dc69e27a621a03c2b6e6a05092ad9a4674f9f1e711,2017-04,Essex Police,Essex Police,0.552914,51.879582,On or near BLYTH'S MEADOW,E01021365,Braintree 009D,Investigation complete; no suspect identified
b7bea845b82d95b19d56390f22946ebcb1be2ca4fa6128f4715774ff33a75f7d,2017-04,Essex Police,Essex Police,0.301164,51.620236,On or near BANK PLACE,E01021433,Brentwood 007A,Investigation complete; no suspect identified
ef540be521817ae9ee960cc6b3a1224f63cd6ed38b38638068fd59b471f21a2b,2017-04,Essex Police,Essex Police,0.174110,51.675329,On or near TAWNEY LANE,E01021800,Epping Forest 003C,Investigation complete; no suspect identified
bff7a396e9ceb19a99bfc8ec8d2233cc672473bbfa06416f5f5d90a38e596683,2017-04,Essex Police,Essex Police,1.152276,51.799159,On or near WELLESLEY ROAD,E01022043,Tendring 014B,Investigation complete; no suspect identified
f7751b4c57984d2a1c4114a2a291540bd0bfc3fe1919b67cb412fec2b221d3a0,2017-04,Essex Police,Essex Police,0.092209,51.611476,On or near GRANGE CRESCENT,E01021765,Epping Forest 017B,Investigation complete; no suspect identified
5a2dae306eacbb25a27774ce4b07cc3dbc4cf163efeeccadc9fdf9a6a4319e86,2017-04,Essex Police,Essex Police,0.231192,51.483654,On or near THE LIMES,E01016014,Thurrock 015E,Investigation complete; no suspect identified
2f5e32a98ffb62fb4deb2a7593c2c304f33b1eadefeaa2d468c7beb32f8faf4d,2017-04,Essex Police,Essex Police,0.042017,51.667422,On or near Parking Area,E01021806,Epping Forest 009A,Investigation complete; no suspect identified
617471877affbdefd205af2824096d11a8493a3f64ea5b9ea0c1fb504b471eff,2017-04,Essex Police,Essex Police,0.346212,51.952195,On or near Petrol Station,E01022092,Uttlesford 004A,Investigation complete; no suspect identified
668ba4a92d2920400e37db55cb0dae80762df1eeb4e0347a6add9ae4f9ac507e,2017-04,Essex Police,Essex Police,0.969822,51.903509,On or near BROMLEY ROAD,E01021972,Tendring 005B,Investigation complete; no suspect identified
e65013f456c13877aebb88ffc4257c24c0306df9e0783e390ac2a66990e58123,2017-04,Essex Police,Essex Police,0.985415,51.925949,On or near HARWICH ROAD,E01021972,Tendring 005B,Investigation complete; no suspect identified
3aa9325d5bd592cb50109d83b562c78047edd0934564ca9af127b78173faa20a,2017-04,Essex Police,Essex Police,0.066882,51.765338,On or near Bus/Coach Station,E01021840,Harlow 004B,Investigation complete; no suspect identified
73f229c20151d0a91cabe7036bacfc003536e998ed16d92204eff82db45c5921,2017-04,Essex Police,Essex Police,0.426960,51.586235,On or near HIGH ROAD NORTH,E01021263,Basildon 010C,Investigation complete; no suspect identified
aad42e3419f1b21803efa6c5ba727f883f93cfb73fbf1e3593a2c72d0cfe481d,2017-04,Essex Police,Essex Police,0.363480,51.872336,On or near WHITE STREET,E01022067,Uttlesford 007B,Investigation complete; no suspect identified
37fc2b57d58f2fe120cb012656e3079f2ef6778f6182766ad61431d3334e694d,2017-04,Essex Police,Essex Police,0.202196,51.897021,On or near CHURCH ROAD,E01022086,Uttlesford 006A,Investigation complete; no suspect identified
de27440b724488fd9b2c6cae72d5cb3ef5b239b59cc5ac08e337a68435ab3be7,2017-04,Essex Police,Essex Police,0.679677,51.563962,On or near NESTUDA WAY,E01015865,Southend-on-Sea 002C,Investigation complete; no suspect identified
a29232f0994a716c8d8019cf672be6fa1d53fd4238983335ae12623c1286c169,2017-04,Essex Police,Essex Police,0.430937,51.614760,On or near PADDOCK CLOSE,E01021258,Basildon 004E,Investigation complete; no suspect identified
e6a3b4e891caf8fceaa774c156a5d3672bc67d26877ed23593a640d047173236,2017-04,Essex Police,Essex Police,0.420741,51.564564,On or near EMANUEL ROAD,E01021282,Basildon 021C,Investigation complete; no suspect identified
34981e702f81be87f9ffc5133c9c9c3da14265e0807abda5ea89c4a23f40ac53,2017-04,Essex Police,Essex Police,0.048468,51.637310,On or near HILLCREST ROAD,E01021780,Epping Forest 014A,Investigation complete; no suspect identified
52475b64c477434193762375c3d360bc2195eb231f295e4ac6cd2b5844b231e3,2017-04,Essex Police,Essex Police,0.088779,51.752748,On or near PEGRAMS ROAD,E01021859,Harlow 010C,Investigation complete; no suspect identified
d06987215a6a044e849330951190f3a2d543c6466833405f521e05f287910dcb,2017-04,Essex Police,Essex Police,0.488444,51.561664,On or near BYFLETTS,E01021328,Basildon 022E,Investigation complete; no suspect identified
2326c75a3e8e3e20fb934673a469314255a3c190ee98019b6f9aaae787af5bea,2017-04,Essex Police,Essex Police,0.510300,51.578870,On or near OAKDENE ROAD,E01021303,Basildon 011B,Investigation complete; no suspect identified
56dedb1b3ac7cb2a900a5e92369baed467e5cd05f59815f9946611ec8d42c836,2017-04,Essex Police,Essex Police,0.462186,51.721478,On or near Petrol Station,E01021556,Chelmsford 012A,Investigation complete; no suspect identified
59c0c4d46d0f559bc2856d6c826252b5ece6df9dcce2b0ccfc4274d3b1686369,2017-04,Essex Police,Essex Police,0.897808,51.901249,On or near Supermarket,E01021679,Colchester 004A,Investigation complete; no suspect identified
7ccc0531a1c6b24a30cadfed1068ab005590bb748859101afe6022c696d12828,2017-04,Essex Police,Essex Police,0.554532,51.891444,On or near EAGLE LANE,E01021357,Braintree 008B,Investigation complete; no suspect identified
9d76dbdfb1c2523ec80f87437374e5f3c147e80ccad4cfac1e66bba7063fbb53,2017-04,Essex Police,Essex Police,1.172795,51.802564,On or near SHRUBLAND COURT,E01022050,Tendring 014E,Investigation complete; no suspect identified
247ea54f79a63dd3b2a7455e851f9e16e4e89560875920213b45d833e6e1894b,2017-04,Essex Police,Essex Police,0.105862,51.779231,On or near NETTESWELL ROAD,E01021853,Harlow 003E,Investigation complete; no suspect identified
d2a296c0384a0b0ce6e491f5f24d3f4a46a26eeacd009c8daac2f4d3ec517b1b,2017-04,Essex Police,Essex Police,0.479012,51.732599,On or near Parking Area,E01033141,Chelmsford 010G,Investigation complete; no suspect identified
e61c142a538b12afd251680c79d767515dca138bf20c868f3505231a39063e5e,2017-04,Essex Police,Essex Police,0.695100,51.561477,On or near SIDMOUTH AVENUE,E01015868,Southend-on-Sea 002F,Investigation complete; no suspect identified
7016dcea503aba21d0cff23ade13778f0bc68962792609c7ab286270f2945b4e,2017-04,Essex Police,Essex Police,0.105862,51.779231,On or near NETTESWELL ROAD,E01021853,Harlow 003E,Investigation complete; no suspect identified
58743ef5846fa00a3302c3eebc9d06664e84cf1bc0b932495b97da00649de62c,2017-04,Essex Police,Essex Police,0.297846,51.600607,On or near BECKET CLOSE,E01021473,Brentwood 008D,Investigation complete; no suspect identified
f36422b69ffbeaaca2eea233590bb6e1da4f069a12a95ddc973b366db0a24c0b,2017-04,Essex Police,Essex Police,0.486524,51.723294,On or near SPOONER CLOSE,E01021563,Chelmsford 014B,Investigation complete; no suspect identified
97c9d1272de9a178a63839e1f773a813594eb693d77cb20232cfeb3455b07fb6,2017-04,Essex Police,Essex Police,0.897808,51.901249,On or near Supermarket,E01021679,Colchester 004A,Investigation complete; no suspect identified
805a976ca4e2e3eca3d9933f6cbdbafccbeb298da04723ea5e7c3a0c562bf226,2017-04,Essex Police,Essex Police,0.341817,51.608452,On or near MIDDLE ROAD,E01021445,Brentwood 009A,Investigation complete; no suspect identified
5d16db237e3d13934ad2ec6f7554746b8235e8ee888388884990ca5347099529,2017-04,Essex Police,Essex Police,1.245108,51.834542,On or near Shopping Area,E01021986,Tendring 006B,Investigation complete; no suspect identified
47bc061a6994616e4b775791364d7dca387ab83e43f1392744799b3adba01a70,2017-04,Essex Police,Essex Police,0.443720,51.579233,On or near Pedestrian Subway,E01021268,Basildon 015B,Investigation complete; no suspect identified
f31945269f28f770e75d70583c89e92e4777d6c81e757a4bb344818a038e8d16,2017-04,Essex Police,Essex Police,0.294658,51.475702,On or near HAYES CLOSE,E01016011,Thurrock 015B,Investigation complete; no suspect identified
2fcb2fa2dda5ce6cf12b224a4b5793d648136a5e882b3314975bed6eae3bc8f8,2017-04,Essex Police,Essex Police,1.264037,51.925922,On or near BRUSSELS CLOSE,E01022005,Tendring 004E,Investigation complete; no suspect identified
aefa646f08909e30451de791654fc5dd4afe31a4fdc4733f20423f71152fc385,2017-04,Essex Police,Essex Police,0.905583,51.879797,On or near Supermarket,E01021684,Colchester 011B,Investigation complete; no suspect identified
149b0dbada0f22d05d5a74b60a97f9a32c7d6a3d6630ef5a62d3e9aa3b069c9c,2017-04,Essex Police,Essex Police,0.470773,51.734229,On or near MARKET ROAD,E01033141,Chelmsford 010G,Investigation complete; no suspect identified
a79f9df878a2c8c5364299c93be33e70d7900cfabca5dc6db377abca40ae98a0,2017-04,Essex Police,Essex Police,0.642959,51.544164,On or near THEOBALDS ROAD,E01015909,Southend-on-Sea 008B,Investigation complete; no suspect identified
b73d8a10f0ac1cc8aeecc9707b359662f1ddf10cde7f33251e493650c5d69fde,2017-04,Essex Police,Essex Police,0.297846,51.600607,On or near BECKET CLOSE,E01021473,Brentwood 008D,Investigation complete; no suspect identified
39122bcefdc222270f301265481e171a05573503d17c7124afe3e81319beffd2,2017-04,Essex Police,Essex Police,0.046889,51.624083,On or near ELGAR CLOSE,E01021743,Epping Forest 015B,Investigation complete; no suspect identified
f7f6cd684b122e29c51f0f50de925c7a7df8e6bae244843d2f469a94d4e01c21,2017-04,Essex Police,Essex Police,0.030473,51.683835,On or near STONEY BRIDGE DRIVE,E01021810,Epping Forest 008D,Investigation complete; no suspect identified
a55f042129ab46527f93f08ea37eafc5c549d4dff851c12a03e1f776ee07cbc1,2017-04,Essex Police,Essex Police,0.567412,51.519635,On or near Petrol Station,E01021501,Castle Point 011D,Investigation complete; no suspect identified
8bbd257267221f867ae165c604f71dd76cea2dbd974061c2e3d44ca520ffaa6b,2017-04,Essex Police,Essex Police,0.934088,51.907140,On or near BULLACE CLOSE,E01021710,Colchester 022C,Investigation complete; no suspect identified
6170cea63afb2c5f36ecd40b4944aca47a9d1da966263f1003228e6104df860f,2017-04,Essex Police,Essex Police,0.452122,51.527769,On or near PARKMILL CLOSE,E01015987,Thurrock 002C,Investigation complete; no suspect identified
ef9de9acb712498055878afceacb26941d3108d9b130a93acf0509096d4f364a,2017-04,Essex Police,Essex Police,0.250736,52.026142,On or near MILL LANE,E01022078,Uttlesford 002C,Investigation complete; no suspect identified
bb9431c99e85579d47c53fc5209e862991dadf622ab58a95d69df8ce723dbbfe,2017-04,Essex Police,Essex Police,0.296171,51.476275,On or near ANGLE ROAD,E01016015,Thurrock 015F,Investigation complete; no suspect identified
b6d9832f08b1f812eb3b0abf5b21115491c4c961931fbeffae409bfc885b40ea,2017-04,Essex Police,Essex Police,1.150947,51.786764,On or near EDITH ROAD,E01022025,Tendring 016B,Investigation complete; no suspect identified
5aa34860027a13369929de211dcd9e79423c977fa111e3f00bd0f8fc687d7797,2017-04,Essex Police,Essex Police,0.693720,51.967776,On or near PEARSON CLOSE,E01021407,Braintree 002C,Investigation complete; no suspect identified
b174e629138c9becb0c4dafd25c3f1db916cbfbdb0d642e9467dd25d6c53eb6c,2017-04,Essex Police,Essex Police,0.411586,51.639387,On or near CARLYLE GARDENS,E01021248,Basildon 002C,Investigation complete; no suspect identified
ebd089ad05cbd516a92a0f3e8d76d88c251c6d2890c0a4c550b170964617abce,2017-04,Essex Police,Essex Police,0.701152,51.556239,On or near A127,E01015861,Southend-on-Sea 004E,Investigation complete; no suspect identified
af31898c52c07d1b4d2ec04c5e332815a3464516fddc372492d6e1951598e205,2017-04,Essex Police,Essex Police,0.078146,51.652040,On or near HARVEY GARDENS,E01021778,Epping Forest 011E,Investigation complete; no suspect identified
85c94cf7e041187ed65ac828705d4179442c7d8420509793c4d441e42d10c524,2017-04,Essex Police,Essex Police,0.462457,51.585127,On or near Nightclub,E01021268,Basildon 015B,Investigation complete; no suspect identified
27ac89859f0fc98c89304b1d58af4fa0e1f48a2bdf362346245997def8ba65b2,2017-04,Essex Police,Essex Police,0.438133,51.640394,On or near MEADE ROAD,E01021237,Basildon 001A,Investigation complete; no suspect identified
a68e93acc6d629eab5faa72e8efa81992fd604b9d981a16397d23e8e789e3d2d,2017-04,Essex Police,Essex Police,0.519420,51.600231,On or near Petrol Station,E01021344,Basildon 008D,Investigation complete; no suspect identified
37fc7e3d2bd9c73935cf4b1a2d186a2001e005703ef1cffaa60a72a37cddbbff,2017-04,Essex Police,Essex Police,0.136195,51.703803,On or near BRICKFIELD ROAD,E01021756,Epping Forest 006A,Investigation complete; no suspect identified
5ba46e2b970a3bf7b003018ba5a5a4366f039e5bdf4d96f1f0c981cc2abd5808,2017-04,Essex Police,Essex Police,0.905583,51.879797,On or near Supermarket,E01021684,Colchester 011B,Investigation complete; no suspect identified
837471d439d2e08a7179e1c59e37225f07f4091bca3769707817c209edcfce05,2017-04,Essex Police,Essex Police,0.101355,51.670628,On or near THRIFTS MEAD,E01021803,Epping Forest 010B,Investigation complete; no suspect identified
793b8d52776356180e359dc12ae35843659ce562b28fa1ee95ade74a5cd900af,2017-04,Essex Police,Essex Police,0.916710,51.879062,On or near OLD HEATH ROAD,E01021684,Colchester 011B,Investigation complete; no suspect identified
11f9d7dc8e8dc07b1c2a3e97f6a866456092392cbbf23169739248fb771054b7,2017-04,Essex Police,Essex Police,0.336283,51.503694,On or near BLACKSHOTS LANE,E01015977,Thurrock 004A,Investigation complete; no suspect identified
99fe1a4fe768c9926be41352bd230582aadc403d7755da2cfb90a7ae450b3942,2017-04,Essex Police,Essex Police,0.903191,51.863433,On or near MONKWICK AVENUE,E01021638,Colchester 018B,Investigation complete; no suspect identified
0e2721cce51bd772b0d747059b76325061bcea6323fde23618fe90845303eaa3,2017-04,Essex Police,Essex Police,0.101355,51.670628,On or near THRIFTS MEAD,E01021803,Epping Forest 010B,Investigation complete; no suspect identified
ce80d9bf294b40f2a7a4fc79e416e5306b61b50a2042efd08fc8ae5433181abe,2017-04,Essex Police,Essex Police,0.551543,51.878451,On or near Nightclub,E01021365,Braintree 009D,Investigation complete; no suspect identified
6d6c1a6c03598e947bee1768f6d7b85bdc4439da24390379358a5e3ab5c4b28d,2017-04,Essex Police,Essex Police,0.267393,51.800371,On or near Sports/Recreation Area,E01022096,Uttlesford 009D,Investigation complete; no suspect identified
48250881066ba0b92eb02ea3f759f3bed3235934406e8ce0d7e2f926589f591d,2017-04,Essex Police,Essex Police,0.653197,51.601114,On or near MAIN ROAD,E01021937,Rochford 003E,Investigation complete; no suspect identified
d2fb65a629c8950c5767efb8ce06f071e49279898591a09ad48bcd1fca180df7,2017-04,Essex Police,Essex Police,-0.002946,51.739658,On or near NAZEING NEW ROAD,E01021792,Epping Forest 002B,Investigation complete; no suspect identified
f6126a21dd9aa27f54c54340451b1d50189ec2f453b7b8740ac832453c22877f,2017-04,Essex Police,Essex Police,0.349683,51.633781,On or near CLAUGHTON WAY,E01021451,Brentwood 003D,Investigation complete; no suspect identified
83f92e6dbb272a035f7a0202e2486276439e57c2488e2b0740174eedeb402ed7,2017-04,Essex Police,Essex Police,0.194740,51.897628,On or near BROOK COTTAGES,E01022087,Uttlesford 005F,Investigation complete; no suspect identified
d87a424912f9339425d8f384d6fbbbe09f35be8670a78b127893f3dc0e55b741,2017-04,Essex Police,Essex Police,0.484223,51.560719,On or near SWANSTEAD,E01021325,Basildon 019D,Investigation complete; no suspect identified
0694dfac5c8fe0e570408b4a6c76812ddb394cd7a9350a3c99ef1e3d91d47001,2017-04,Essex Police,Essex Police,0.905583,51.879797,On or near Supermarket,E01021684,Colchester 011B,Investigation complete; no suspect identified
36d74699dba6f6ecb3587447093d7485513fae9be3ea499ab8aba25a3f48dce1,2017-04,Essex Police,Essex Police,0.921379,51.889874,On or near KERRY COURT,E01021706,Colchester 022H,Investigation complete; no suspect identified
6475bb0dd5a4a0b272cf8ae3c168c3615f32c58c4cd4f29f7de24cdeac1e29b0,2017-04,Essex Police,Essex Police,0.921379,51.889874,On or near KERRY COURT,E01021706,Colchester 022H,Investigation complete; no suspect identified
74adfaad8a148d7b46dc1df2bc67ad4b767aa07eab3f25517ed1ff4ce54ea015,2017-04,Essex Police,Essex Police,0.340522,51.477871,On or near CRESCENT AVENUE,E01015969,Thurrock 014D,Investigation complete; no suspect identified
65cd662300b1885c0d85ea6c110baf398a51c8c0449adf9ae3e3c22200b78685,2017-04,Essex Police,Essex Police,0.691065,51.595278,On or near WENDON CLOSE,E01021932,Rochford 007B,Investigation complete; no suspect identified
9eb8dacf74148287eff07590b6b69a5d2e6cd69b84976bf4f16245f10b9a0eaa,2017-04,Essex Police,Essex Police,0.441399,51.572563,On or near SWAN CLOSE,E01021291,Basildon 016E,Investigation complete; no suspect identified
f14ac17f5dbb50c27efab995418b5e54457eebf877f2fcd50114220b82dba8c2,2017-04,Essex Police,Essex Police,0.476706,51.589656,On or near Sports/Recreation Area,E01021267,Basildon 012B,Investigation complete; no suspect identified
c498b7263b2c45a0a402a3c968fbcc841fc4b5807fefd5dc443802a975f4650e,2017-04,Essex Police,Essex Police,0.582053,51.515465,On or near MAGNOLIA CLOSE,E01021500,Castle Point 012E,Investigation complete; no suspect identified
0a1f4e8fbddf2742846d05e25f6e00d30991b38787db073c1df798b6df61c283,2017-04,Essex Police,Essex Police,0.194275,51.631663,On or near TYSEA HILL,E01021800,Epping Forest 003C,Investigation complete; no suspect identified
9469750160ae30cbcb102901535af08ed522d384fd9006973a72374cdaf34b48,2017-04,Essex Police,Essex Police,0.273207,51.536032,On or near Park/Open Space,E01002385,Havering 024A,Investigation complete; no suspect identified
cfe35fcfbe5f70de1b441d3accd5bde5bab09d1cd64b4523b3e17209bb98a905,2017-04,Essex Police,Essex Police,0.701152,51.556239,On or near A127,E01015861,Southend-on-Sea 004E,Investigation complete; no suspect identified
605d47998f59a3d963434e33cda63b0ab71ed7ba7e8af8a91ce652bb6081ac34,2017-04,Essex Police,Essex Police,0.942969,51.875728,On or near VALLEY ROAD,E01021736,Colchester 017A,Investigation complete; no suspect identified
e113c04279f8241b0461cfd9c4c536b3bfaf01cb02f50a0f827f7d0b13478387,2017-04,Essex Police,Essex Police,0.786921,51.529508,On or near WESTGATE,E01015876,Southend-on-Sea 013A,Investigation complete; no suspect identified
749f832584e7ebbe1a7fbf17520a7336666ea83b37849db1aebd04abdaa0620f,2017-04,Essex Police,Essex Police,1.160852,51.858254,On or near HIGH STREET,E01021974,Tendring 007B,Investigation complete; no suspect identified
ba10cdc1085d5dc0bd6a2a48aa5f52629b3644fd91ea20df7626bdde152b526b,2017-04,Essex Police,Essex Police,1.276917,51.936573,On or near Supermarket,E01022001,Tendring 001D,Investigation complete; no suspect identified
a091d5e88ee492877d0d3d264d783a8979158f4b4cd3822291b8fae59df2667b,2017-04,Essex Police,Essex Police,1.145865,51.797091,On or near COPPINS ROAD,E01021970,Tendring 016A,Investigation complete; no suspect identified
eef354b89950c07ae92cd7d565cc2cabc3913604654a8b986678997b0f7f475d,2017-04,Essex Police,Essex Police,1.080067,51.800696,On or near KINCAID ROAD,E01022045,Tendring 018D,Investigation complete; no suspect identified
287291820e3d8c604fab435a982507504e0ba345788d233e42f7a16b261f768c,2017-04,Essex Police,Essex Police,0.416509,51.623512,On or near Supermarket,E01021244,Basildon 004A,Investigation complete; no suspect identified
e04bf0d905f9bdfd13122ffcb5d61976df370bc9cc876c71200754a2136a2937,2017-04,Essex Police,Essex Police,0.417398,51.625283,On or near HIGH STREET,E01021240,Basildon 003B,Investigation complete; no suspect identified
c606ab9e0a7157e94d1cbcd5e667e4101d11c9db0fc3e99241242ce2ad34f19e,2017-04,Essex Police,Essex Police,0.244457,51.716127,On or near COLES CLOSE,E01021802,Epping Forest 004D,Investigation complete; no suspect identified
2f60fda9351e8ee6c1513635646321996043efe2b8ca4b9b4a4f0e1e8d828adb,2017-04,Essex Police,Essex Police,0.606785,51.518686,On or near LAPPMARK ROAD,E01021489,Castle Point 012A,Investigation complete; no suspect identified
09b95df7cbc9792d18c3e066a4ecf0c4d057a7ab3d9a2941e16a3649fd9551f8,2017-04,Essex Police,Essex Police,0.770265,51.532097,On or near WICKLOW WALK,E01015916,Southend-on-Sea 017C,Investigation complete; no suspect identified
b697bae9c58089ccc76bcab0418c51b695867c28eb92e2bd5d9055305bb2a3a7,2017-04,Essex Police,Essex Police,0.623951,51.549978,On or near ALMA ROAD,E01021517,Castle Point 005A,Investigation complete; no suspect identified
a866225055717c317ebb444124a1e7d3e1e17a09303c4700df8d5a76fcb5d899,2017-04,Essex Police,Essex Police,0.642065,51.798859,On or near THE RETREAT,E01021416,Braintree 017B,Investigation complete; no suspect identified
38a208bca41094fac3908c3652c148bd21f719bc33eb0f44ac702cd23d50c4a5,2017-04,Essex Police,Essex Police,0.595414,51.569167,On or near RAYLEIGH ROAD,E01021531,Castle Point 002E,Investigation complete; no suspect identified
d72c18f3e26fde9b521e2b429ea42794a3310319e7a54933845af5882cba018d,2017-04,Essex Police,Essex Police,0.280895,51.506079,On or near FAYMORE GARDENS,E01015929,Thurrock 007C,Investigation complete; no suspect identified
